,G_interactions_degree,G_interactions_w_degree,G_interactions_degree_u,G_interactions_w_degree_u,G_interactions_betweenness_centrality,G_interactions_w_betweenness_centrality,G_interactions_betweenness_centrality_u,G_interactions_w_betweenness_centrality_u,G_interactions_NMF1_d,G_interactions_NMF1_u,G_interactions_NMF2_d,G_interactions_NMF2_u,G_rel_agree_degree,G_rel_agree_w_degree,G_rel_agree_degree_u,G_rel_agree_w_degree_u,G_rel_agree_betweenness_centrality,G_rel_agree_w_betweenness_centrality,G_rel_agree_betweenness_centrality_u,G_rel_agree_w_betweenness_centrality_u,G_rel_agree_NMF1_d,G_rel_agree_NMF1_u,G_rel_agree_NMF2_d,G_rel_agree_NMF2_u
11_159,0.1188118811881188,0.012097812097812098,0.19834710743801653,0.019756200084068937,0.0,0.0,0.004486922617886318,0.040980606630635616,0.0,0.5206942913844373,0.0,0.0,0.1188118811881188,0.1237368755902796,0.19834710743801653,0.207823028358589,0.0,0.0,0.004486922617886318,0.0,0.0,0.0,0.0,0.0
11_163,0.6683168316831684,0.19794079794079794,0.7272727272727273,0.17360235393022277,0.19406833133514273,0.295892436976249,0.2224664241480593,0.23093289121668525,0.0,0.0,0.0,0.0,0.6683168316831684,0.4535443942918725,0.7272727272727273,0.4901629305081886,0.19406833133514273,0.15348927871229445,0.2224664241480593,0.0003247008332692708,0.0,0.6457737026438369,0.0,0.0
11_164,0.25742574257425743,0.03166023166023166,0.32231404958677684,0.039512400168137875,0.015533503413324887,0.13154191029438506,0.027614233212012847,0.10518513842944976,0.0,0.0,0.0,0.0,0.25742574257425743,0.2612222929128125,0.32231404958677684,0.32328026633558293,0.015533503413324887,5.736836990289125e-06,0.027614233212012847,1.93576117905356e-13,0.0,0.0,0.0,0.0
11_169,0.7821782178217822,0.18815958815958816,0.8347107438016529,0.1273644388398487,0.34919225507028095,0.802743991489686,0.3577777189297635,0.5291624764361766,0.0,0.0,0.0,0.0,0.7821782178217822,0.45427410313830796,0.8347107438016529,0.5020097367735795,0.34919225507028095,0.421346235567817,0.3577777189297635,0.40119810855551485,0.0,0.0,0.0,0.0
11_170,0.15841584158415842,0.013127413127413128,0.23140495867768596,0.017654476670870115,0.0015548499892474592,0.0669788669045789,0.0031488536454574913,0.06210841074796901,0.0,0.0,0.0,0.0,0.15841584158415842,0.14298483401543421,0.23140495867768596,0.20320473883950926,0.0015548499892474592,0.0001981280868220292,0.0031488536454574913,2.222492142448193e-13,0.0,0.9455925311073697,0.0,0.0
11_172,0.10396039603960396,0.005920205920205921,0.15702479338842976,0.008827238335435058,0.00028836460836130517,0.058566146102655266,0.003420710513734345,0.053957995875156706,0.0,0.0,0.0,0.0,0.10396039603960396,0.08249125039351973,0.15702479338842976,0.12007552749607366,0.00028836460836130517,2.2202347670389344e-09,0.003420710513734345,9.622088041544239e-07,0.0,0.0,0.0,0.0
11_18,0.7524752475247525,0.27464607464607466,0.7768595041322314,0.2673392181588903,0.34550648109108895,0.37427336678891876,0.2901543497947199,0.20166132050632532,0.0,0.0,0.0,0.0,0.7524752475247525,0.6661222390567102,0.7768595041322314,0.6696662692519297,0.34550648109108895,0.003341573728826594,0.2901543497947199,7.85539281856405e-08,0.0,0.9815736618707082,0.0,0.0
11_183,0.3910891089108911,0.044787644787644784,0.4793388429752066,0.0487599831862127,0.0403092464493651,0.2792968766852207,0.05497382757535325,0.21415981074482277,0.0,0.0,0.0,0.0,0.3910891089108911,0.38456635302502773,0.4793388429752066,0.45721066238889585,0.0403092464493651,4.505249403562042e-05,0.05497382757535325,4.280191846491158e-07,0.0,0.0,0.0,0.8711318702827356
11_184,0.07425742574257425,0.004375804375804376,0.12396694214876033,0.007145859604875998,0.0,0.0,0.000846800607317134,0.023613446715090292,0.0,2.3594954400890216,0.0,0.0,0.07425742574257425,0.054994166929013155,0.12396694214876033,0.09236579038159512,0.0,0.0,0.000846800607317134,2.6870576707335695e-13,0.0,0.0,0.0,0.0
11_186,0.38613861386138615,0.05611325611325611,0.512396694214876,0.07187894073139975,0.04367527379783866,0.3006296110494586,0.05780529500949853,0.26295994997378785,0.0,0.0,0.0,0.0,0.38613861386138615,0.2902557213581931,0.512396694214876,0.39051669723875676,0.04367527379783866,0.007320204510507979,0.05780529500949853,0.03522671687818587,0.0,0.0,0.0,0.0
11_19,0.806930693069307,0.29214929214929214,0.8347107438016529,0.29760403530895335,0.3844541248897408,0.570384811118458,0.3184531730579933,0.1480394266329399,0.0,0.0,0.0,0.0,0.806930693069307,0.7114061049302061,0.8347107438016529,0.7637318005062558,0.3844541248897408,0.011413386276475574,0.3184531730579933,1.0066834836206118e-07,0.0,0.0,0.0,0.0
11_192,0.0297029702970297,0.002059202059202059,0.049586776859504134,0.003362757461118117,0.0,0.0,0.0009337078621370859,0.006676310978528019,0.0,0.0,0.0,0.0,0.0297029702970297,0.0329965001574079,0.049586776859504134,0.05541947422895707,0.0,0.0,0.0009337078621370859,0.0,0.0,0.0,0.0,0.7599341259160494
11_194,0.4752475247524752,0.0676962676962677,0.628099173553719,0.07566204287515763,0.048580408457736014,0.2550817170853794,0.12016405847193651,0.2669783982321507,0.0,0.0,0.0,0.0,0.4752475247524752,0.4281218675286961,0.628099173553719,0.5798665675210267,0.048580408457736014,0.006596877497442422,0.12016405847193651,4.205048196583769e-07,0.0,0.0,0.0,0.0
11_196,0.4801980198019802,0.07181467181467181,0.5702479338842975,0.06515342580916351,0.08189063228543143,0.44163660332397703,0.14404918184522267,0.39236413069898335,0.0,0.16143584788646229,0.0,0.0,0.4801980198019802,0.42111455979660106,0.5702479338842975,0.5003971673560048,0.08189063228543143,0.0149152396709099,0.14404918184522267,2.141038273662312e-05,0.0,0.0,0.0,0.0
11_2,0.29207920792079206,0.031145431145431144,0.38016528925619836,0.0403530895334174,0.027890812328956717,0.22893479936246452,0.03650408813008881,0.17861101989261133,0.0,4.27476086657773,0.0,0.0,0.29207920792079206,0.20677806765308948,0.38016528925619836,0.2623188446837301,0.027890812328956717,0.014910721272310662,0.03650408813008881,0.024132814803892254,0.0,0.0,0.0,0.0
11_209,0.9207920792079208,0.32432432432432434,0.9338842975206612,0.3270281630937369,0.8455540682262833,0.7351764363982918,0.9631484681757599,0.4163669096362582,0.0,0.0,0.0,0.0,0.9207920792079208,0.8888904138648986,0.9338842975206612,0.9114589685525828,0.8455540682262833,0.087781898441865,0.9631484681757599,3.278798243059024e-09,0.0,0.0,0.0,0.0
11_21,0.5247524752475248,0.08854568854568855,0.6363636363636364,0.09583858764186633,0.1021946794264268,0.42527639934780814,0.12140864147421229,0.2963175926991275,0.0,0.0,0.0,0.0,0.5247524752475248,0.4848229352188027,0.6363636363636364,0.6113904817181739,0.1021946794264268,0.01570449161381129,0.12140864147421229,2.539358685697658e-10,0.0,0.0,0.0,0.0
11_212,0.297029702970297,0.030373230373230375,0.38016528925619836,0.04077343421605717,0.0156009606729299,0.20051896266505506,0.02017816242639977,0.11559035532736098,0.0,0.9957233877420474,0.0,0.0,0.297029702970297,0.22410123023572862,0.38016528925619836,0.27016993686616575,0.0156009606729299,0.011727086026673971,0.02017816242639977,0.07301854550206863,0.0,0.0,0.0,0.0
11_213,0.8118811881188119,0.2048906048906049,0.8677685950413223,0.22488440521227407,0.35383886998293806,0.6867729283677374,0.3838828635649431,0.2960869663190288,0.0,0.0,0.0,0.0,0.8118811881188119,0.6437185857938357,0.8677685950413223,0.6681234252055762,0.35383886998293806,0.03649415387055044,0.3838828635649431,0.0005958683635657922,0.0,0.8630073375233912,0.0,0.0
11_214,0.3465346534653465,0.05456885456885457,0.4462809917355372,0.0676754939050021,0.03202203202364467,0.27227113205692133,0.03897334746411336,0.14240761176899064,0.0,0.0,0.0,0.0,0.3465346534653465,0.3102164552191859,0.4462809917355372,0.3978715629527197,0.03202203202364467,0.0006475733164217866,0.03897334746411336,1.188186585576063e-07,0.0,0.0,0.0,0.0
11_216,0.3564356435643564,0.04658944658944659,0.4380165289256198,0.055065153425809164,0.028227679621982242,0.16019912617065274,0.052350870325478346,0.1710480171504275,0.0,0.0,0.0,0.0,0.3564356435643564,0.3485255329126209,0.4380165289256198,0.43065549765418726,0.028227679621982242,0.0,0.052350870325478346,6.28714313263128e-12,0.0,0.0,0.0,0.0
11_217,0.5346534653465347,0.07413127413127413,0.6363636363636364,0.08112652374947457,0.11188246723320078,0.45881882604437585,0.14163858320532774,0.33118561520742507,0.0,0.0,0.0,0.0,0.5346534653465347,0.4527853077155417,0.6363636363636364,0.5415714176040861,0.11188246723320078,0.002834247438404054,0.14163858320532774,2.5693069726250716e-05,0.0,0.35753026784746844,0.0,0.0
11_218,0.18811881188118812,0.02574002574002574,0.2809917355371901,0.02816309373686423,0.010726038496241826,0.29088850635305,0.08580486873896219,0.5463233052361055,0.0,0.0,0.0,0.0,0.18811881188118812,0.18540890564638723,0.2809917355371901,0.2744583485624541,0.010726038496241826,0.0,0.08580486873896219,1.676922654210376e-10,0.0,0.0,0.0,0.0
11_223,0.6237623762376238,0.1305019305019305,0.743801652892562,0.13577133249264398,0.25624054593506085,0.787775285320283,0.3424862248087164,0.5421527942583083,0.0,0.0,0.0,0.0,0.6237623762376238,0.5246927678656114,0.743801652892562,0.6292775433854417,0.25624054593506085,0.12644648040752068,0.3424862248087164,0.1827154325943653,0.0,0.0,0.0,0.0
11_225,0.4207920792079208,0.04041184041184041,0.5371900826446281,0.0487599831862127,0.1888959774218711,0.7533271874618562,0.507577129537002,1.0,0.0,0.0,0.0,0.0,0.4207920792079208,0.4212291309777032,0.5371900826446281,0.5634313213277302,0.1888959774218711,2.576200418076113e-07,0.507577129537002,1.6073776209919858e-09,0.0,0.0,0.0,0.0
11_232,0.5841584158415841,0.12844272844272844,0.7107438016528925,0.15090374106767548,0.2034170453052365,0.4378139609163171,0.2846700180057973,0.3518204573928971,0.0,0.0,0.0,0.0,0.5841584158415841,0.2606943353888318,0.7107438016528925,0.3200461908988437,0.2034170453052365,0.6457042816372119,0.2846700180057973,0.07207234520643574,0.0,0.0,0.0,0.0
11_236,0.5346534653465347,0.10707850707850708,0.6942148760330579,0.1080285834384195,0.10675703809286602,0.45781239917660976,0.21973782880889334,0.39064527933605464,0.0,0.0,0.0,0.0,0.5346534653465347,0.45038574419912336,0.6942148760330579,0.5893571806774214,0.10675703809286602,0.8702322884524326,0.21973782880889334,0.0026449680656410643,0.0,0.0,0.0,0.0
11_237,0.3069306930693069,0.036036036036036036,0.4380165289256198,0.05170239596469105,0.03497119858741863,0.19311892221907112,0.0594407018363644,0.1577374665157848,0.0,0.0,0.0,0.0,0.3069306930693069,0.3029262028339808,0.4380165289256198,0.4325797849538038,0.03497119858741863,0.0015756163576007018,0.0594407018363644,1.4408756105016994e-12,0.0,0.0,0.0,0.0
11_24,0.8811881188118812,0.3073359073359073,0.9834710743801653,0.33921815889029006,0.5684761837461901,1.0,0.7668006903786284,0.40852646859660185,0.0,0.0,0.0,0.0,0.8811881188118812,0.7623709361902216,0.9834710743801653,0.880885455014645,0.5684761837461901,0.007690382927263297,0.7668006903786284,9.571600975289551e-11,0.0,1.018744838181955,0.0,0.0
11_242,0.12871287128712872,0.010038610038610039,0.18181818181818182,0.014712063892391762,0.006201044699631908,0.11017636204194019,0.00200091883012329,0.034950112694882095,0.0,0.0,0.0,0.0,0.12871287128712872,0.104488917165125,0.18181818181818182,0.1477852646105522,0.006201044699631908,6.114814544118665e-05,0.00200091883012329,2.2180821532541562e-13,0.0,0.6577123390436097,0.0,0.0
11_244,0.11386138613861387,0.012612612612612612,0.1652892561983471,0.01639344262295082,0.0025578045535754462,0.04729119099034957,0.010626609630078965,0.0587183703336308,0.0,0.0,0.0,0.0,0.11386138613861387,0.11755003181076562,0.1652892561983471,0.16972213982618103,0.0025578045535754462,9.240752272130086e-12,0.010626609630078965,0.0,0.0,0.0,0.0,0.0
11_245,0.7376237623762376,0.18764478764478765,0.8016528925619835,0.20134510298444724,0.4440368423298523,0.5702125196952192,0.31725639604090095,0.1555109057147068,0.0,0.0,0.0,0.0,0.7376237623762376,0.6926047230488362,0.8016528925619835,0.781572690966946,0.4440368423298523,0.12256679969023533,0.31725639604090095,6.168689296107457e-11,0.0,1.0618170139809235,0.0,0.0
11_249,0.16336633663366337,0.023680823680823682,0.2396694214876033,0.0332072299285414,0.00517213928252371,0.020324122634024007,0.008000351416433193,0.03829098723138482,0.0,0.0,0.0,0.0,0.16336633663366337,0.1622327924405888,0.2396694214876033,0.23553276547306756,0.00517213928252371,0.0,0.008000351416433193,2.6686030632018368e-14,0.0,0.0,0.0,0.0
11_255,0.18316831683168316,0.06718146718146718,0.30578512396694213,0.10970996216897856,0.0015702614943801838,0.015336744089505625,0.020415249644172323,0.048431229297126385,0.0,0.0,0.0,0.0,0.18316831683168316,0.16312055670096048,0.30578512396694213,0.2739701315344642,0.0015702614943801838,0.0005557176112597881,0.020415249644172323,0.05741161856611202,0.0,0.5994551572869744,0.0,0.0
11_259,0.0594059405940594,0.003861003861003861,0.09090909090909091,0.0058848255569567045,0.00011419871456492087,0.009085246412234389,0.00036491741713594235,0.010475004453180298,0.0,0.0,0.0,0.0,0.0594059405940594,0.04949475023611184,0.09090909090909091,0.0738926323052761,0.00011419871456492087,0.0,0.00036491741713594235,5.303992290813228e-17,0.0,0.0,0.0,0.0
11_26,0.12871287128712872,0.010038610038610039,0.2066115702479339,0.015973097940311057,5.7467740232669855e-05,0.03542949699973334,0.005255157701531704,0.06071186126082143,0.0,0.0,0.0,0.0,0.12871287128712872,0.11470211959479887,0.2066115702479339,0.1834120694720246,5.7467740232669855e-05,0.0,0.005255157701531704,6.51460789499013e-13,0.0,0.0,0.0,0.0
11_266,0.20297029702970298,0.014157014157014158,0.3140495867768595,0.021437578814627996,0.006564973129972148,0.13378998429383057,0.013716829719835802,0.17076418684984151,0.0,0.0,0.0,0.0,0.20297029702970298,0.1605829674327184,0.3140495867768595,0.2419983707997792,0.006564973129972148,0.0006145883166879592,0.013716829719835802,9.610207969204633e-07,0.0,0.0,0.0,0.0
11_269,0.23267326732673269,0.040154440154440155,0.34710743801652894,0.0487599831862127,0.01041622801149282,0.13160414692980313,0.03411789949769034,0.17563175726663177,0.0,0.0,0.0,0.0,0.23267326732673269,0.20683639479983237,0.34710743801652894,0.30198015528091804,0.01041622801149282,0.0002625342405363203,0.03411789949769034,8.164481281027117e-11,0.0,0.0,0.0,0.0
11_271,0.4207920792079208,0.044015444015444015,0.49586776859504134,0.050021017234131986,0.058601964729826435,0.4683429277270635,0.05580880149545167,0.24769491735364182,0.0,0.0,0.0,0.0,0.4207920792079208,0.37744329902279367,0.49586776859504134,0.44843591230264435,0.058601964729826435,0.029454929928129116,0.05580880149545167,4.9724668006616284e-08,0.0,0.0,0.0,0.0
11_272,0.6089108910891089,0.12715572715572715,0.7355371900826446,0.1366120218579235,0.20168854363371663,0.4302557102642601,0.2347452885606105,0.3758592559805074,0.0,0.0,0.0,0.0,0.6089108910891089,0.418539370244251,0.7355371900826446,0.5137041538126916,0.20168854363371663,0.005002543246585536,0.2347452885606105,0.00016382581715946324,0.0,0.0,0.0,0.0
11_273,0.43564356435643564,0.12998712998713,0.5867768595041323,0.19924337957124844,0.08856472715660713,0.4478702911132362,0.12357107626103317,0.2513064567205259,0.0,0.0,0.0,0.0,0.43564356435643564,0.4123868436339038,0.5867768595041323,0.5374523248282989,0.08856472715660713,0.0,0.12357107626103317,1.248614665747531e-07,0.0,0.9834642304105363,0.0,0.0
11_274,0.35148514851485146,0.12123552123552124,0.4380165289256198,0.1366120218579235,0.03594589032979705,0.21924468309816222,0.055293553332777225,0.10861772361463358,0.0,0.0,0.0,0.0,0.35148514851485146,0.32206210149240244,0.4380165289256198,0.4012217853406039,0.03594589032979705,0.11374466551539278,0.055293553332777225,1.4479176891263935e-05,0.0,0.7359685368858045,0.0,0.0
11_276,0.4306930693069307,0.11943371943371943,0.5454545454545454,0.15258511979823455,0.07129247924862737,0.22488466803429227,0.09358470546554776,0.19384538789186787,0.0,0.0,0.0,0.0,0.4306930693069307,0.44091787726318943,0.5454545454545454,0.5465781653999883,0.07129247924862737,0.0,0.09358470546554776,3.05867987800242e-11,0.0,0.0,0.0,0.0
