uid,votes_3,votes_num,votes_mean,votes_2,votes_std,votes_1,votes_4,likes_mean,likes_sum,likes_num,likes_std,dislikes_std,dislikes_sum,dislikes_num,dislikes_mean,com_num,com_std,com_sum,com_mean
11_126,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_13,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_135,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_137,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_139,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_140,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_152,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_159,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_163,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_164,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_169,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_170,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_172,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_18,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_183,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_184,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_186,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_19,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_194,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_196,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_209,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_21,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_213,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_214,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_216,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_217,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_218,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_225,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_232,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_236,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_237,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_24,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_240,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_242,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_244,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_245,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_246,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_254,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_255,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_256,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_259,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_26,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_262,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_266,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_268,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_269,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_271,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_272,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_273,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_274,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_276,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_28,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_280,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_282,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_290,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_291,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_296,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_297,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_298,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_305,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_307,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_308,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_309,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_310,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_312,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_325,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_326,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_328,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_33,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_331,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_34,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_340,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_346,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_351,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_353,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_355,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_356,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_359,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_36,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_380,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_381,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_382,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_389,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_4,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_400,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_412,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_420,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_432,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
11_433,3344.0,13024.0,3.2318796068796067,1263.0,1.003477160820153,1378.0,7039.0,6.604562737642586,15633.0,2367.0,5.768493385932555,3.003973211748994,4428.0,2367.0,1.870722433460076,2367.0,113.97754943884156,208022.0,87.88424165610478
