,G_interactions_degree,G_interactions_w_degree,G_interactions_degree_u,G_interactions_w_degree_u,G_interactions_betweenness_centrality,G_interactions_w_betweenness_centrality,G_interactions_betweenness_centrality_u,G_interactions_w_betweenness_centrality_u,G_interactions_NMF1_d,G_interactions_NMF1_u,G_interactions_NMF2_d,G_interactions_NMF2_u,G_rel_agree_degree,G_rel_agree_w_degree,G_rel_agree_degree_u,G_rel_agree_w_degree_u,G_rel_agree_betweenness_centrality,G_rel_agree_w_betweenness_centrality,G_rel_agree_betweenness_centrality_u,G_rel_agree_w_betweenness_centrality_u,G_rel_agree_NMF1_d,G_rel_agree_NMF1_u,G_rel_agree_NMF2_d,G_rel_agree_NMF2_u
11_140,0.40476190476190477,0.06605439773931474,0.47692307692307695,0.08302122347066167,0.021227041648924767,0.2041848866664766,0.038563817311292097,0.1983724549768372,0.0,0.0,0.0,0.0,0.40476190476190477,0.33175238276022967,0.47692307692307695,0.3909874631317271,0.021227041648924767,0.03945522648791789,0.038563817311292097,0.1035162289292547,0.0,0.0,0.0,0.7001523297871235
11_142,0.22380952380952382,0.04203461674320028,0.2846153846153846,0.066167290886392,0.0017349427181183148,0.06050592725187454,0.0029661935351817225,0.02968121433974326,0.0,0.0,0.0,0.0,0.22380952380952382,0.2083351184219306,0.2846153846153846,0.24878317315257004,0.0017349427181183148,0.0,0.0029661935351817225,2.2337421817900257e-12,0.0,0.0,0.0,0.3788119255594447
11_144,0.5857142857142857,0.1303426351112681,0.6846153846153846,0.1523096129837703,0.07037918632525028,0.25439692099124156,0.10391423794912133,0.2044291793267361,0.0,0.0,0.0,0.0,0.5857142857142857,0.47923903568655785,0.6846153846153846,0.5705331061654704,0.07037918632525028,0.007265687267037511,0.10391423794912133,4.374367241079955e-05,0.0,0.0,0.0,0.7604998919310828
11_147,0.38095238095238093,0.06605439773931474,0.47692307692307695,0.08364544319600499,0.016400697261656612,0.19016884378138857,0.030882957139464366,0.17440313521678888,0.0,0.0,0.0,0.0,0.38095238095238093,0.3223723390301768,0.47692307692307695,0.39843924837806,0.016400697261656612,0.001665563615624525,0.030882957139464366,0.43173521024852535,0.0,0.0,0.0,0.0
11_152,1.0,0.7795831861533027,0.9769230769230769,0.8146067415730337,0.7758645166663184,1.0,0.5814643509406174,0.20071687889858786,0.0,0.0,0.0,0.0,1.0,0.880905524048135,0.9769230769230769,0.8580219370692553,0.7758645166663184,0.009230716329908227,0.5814643509406174,1.2393635856726789e-05,0.0,0.0,0.0,0.0
11_158,0.0380952380952381,0.00282585658777817,0.06153846153846154,0.004993757802746567,0.00013191839844649568,0.0040531886564957355,0.00030981508277160046,0.0074859457890375765,0.0,0.0,0.0,0.0,0.0380952380952381,0.039527943477814596,0.06153846153846154,0.06475344420951316,0.00013191839844649568,0.0,0.00030981508277160046,0.0,0.0,0.0,0.0,0.0
11_163,0.7619047619047619,0.34793359237018723,0.7846153846153846,0.37453183520599254,0.20731145324518452,0.29223467356708444,0.2706553956403144,0.3112531252843756,0.0,0.8325720173604333,0.0,0.0,0.7619047619047619,0.533448667263862,0.7846153846153846,0.5429363739874308,0.20731145324518452,0.1470023797139144,0.2706553956403144,0.00023739058764933872,0.0,0.0,0.0,0.0
11_164,0.2761904761904762,0.05439773931472978,0.33076923076923076,0.06367041198501873,0.009228644343031164,0.06477669576086417,0.012604644590615468,0.04065552026744922,0.0,0.0,0.0,0.0,0.2761904761904762,0.3021064251518687,0.33076923076923076,0.37927017322714857,0.009228644343031164,1.0456716543251451e-06,0.012604644590615468,0.0,0.0,1.0626893450007115,0.0,0.0
11_166,0.1,0.009184033910279053,0.15384615384615385,0.015605493133583021,0.0001430784593865006,0.019437593168577176,0.0005354980022492867,0.046687320554377576,0.0,5.118732215991605,0.0,0.0,0.1,0.09599643416040687,0.15384615384615385,0.14800787247888725,0.0001430784593865006,0.0,0.0005354980022492867,1.9901995896192206e-11,0.0,0.0,0.0,0.0
11_169,0.8380952380952381,0.32567997174143415,0.8846153846153846,0.2727840199750312,0.2651317946900888,0.3719484012772162,0.3128404917354764,0.37676760782980057,0.0,0.0,0.0,0.0,0.8380952380952381,0.5473275250573911,0.8846153846153846,0.590012384705109,0.2651317946900888,1.0,0.3128404917354764,0.00016695124030719508,0.0,0.0,0.0,0.0
11_170,0.22857142857142856,0.026845637583892617,0.3,0.03745318352059925,0.004500828147475196,0.07997209970432974,0.009517440492563275,0.08058201637631968,0.0,0.0,0.0,0.0,0.22857142857142856,0.21646254761660375,0.3,0.27597301222625853,0.004500828147475196,1.6220428951047138e-05,0.009517440492563275,9.077743383597825e-11,0.0,0.0,0.0,0.0
11_172,0.1619047619047619,0.015188979159307664,0.2153846153846154,0.02184769038701623,0.004767590935695035,0.09637394750211949,0.005226927751049961,0.08964945943341449,0.0,2.916426793988866,0.0,0.0,0.1619047619047619,0.1637586229795176,0.2153846153846154,0.21276131668840043,0.004767590935695035,4.001906089037718e-06,0.005226927751049961,6.1772851522211026e-12,0.0,0.0,0.0,0.0
11_175,0.2619047619047619,0.032497350759448956,0.34615384615384615,0.04556803995006242,0.010541834874479862,0.1722602234039724,0.015220506151590651,0.13022659803350484,0.0,0.0,0.0,0.0,0.2619047619047619,0.26399630524963436,0.34615384615384615,0.3459123383313387,0.010541834874479862,2.0322774490549056e-08,0.015220506151590651,6.226605717966914e-07,0.0,0.0,0.0,0.0
11_18,0.7571428571428571,0.39456022606852703,0.7461538461538462,0.3464419475655431,0.16448734132547632,0.1365166427693978,0.18341669797446475,0.08270147989258181,0.0,0.0,0.0,0.0,0.7571428571428571,0.7089300139551413,0.7461538461538462,0.773371533228963,0.16448734132547632,0.026773139209796536,0.18341669797446475,9.944138762310347e-10,0.0,0.0,0.0,1.018311506644069
11_183,0.49047619047619045,0.08583539385376192,0.5384615384615384,0.10362047440699126,0.051530091687384046,0.30280659111414737,0.058405853815243956,0.23976187053807366,0.0,0.0,0.0,0.0,0.49047619047619045,0.5331138870352007,0.5384615384615384,0.5750021750422679,0.051530091687384046,1.3767536199778906e-05,0.058405853815243956,1.7420681936499685e-14,0.0,0.0,0.0,0.0
11_184,0.09047619047619047,0.008124337689862239,0.14615384615384616,0.01435705368289638,0.0,0.0,0.0012403374803929635,0.030763806927498118,0.0,0.0,0.0,0.0,0.09047619047619047,0.07340903788736997,0.14615384615384616,0.12025639638909588,0.0,0.0,0.0012403374803929635,1.531949659176989e-11,0.0,0.0,0.0,0.0
11_186,0.3952380952380952,0.08689509007417874,0.5307692307692308,0.12109862671660425,0.01590303150781523,0.1262369963962594,0.04826950693250517,0.23331069198870136,0.0,0.0,0.0,0.0,0.3952380952380952,0.3306409394515564,0.5307692307692308,0.45662924824252726,0.01590303150781523,0.0014092285491486692,0.04826950693250517,6.1057865084188184e-09,0.0,0.0,0.0,0.0
11_19,0.8952380952380953,0.4916990462734016,0.8461538461538461,0.5,0.3467593839578224,0.3873098864507044,0.25060069536967416,0.1374395998128954,0.0,0.0,0.0,0.0,0.8952380952380953,0.8624834561635173,0.8461538461538461,0.8599593095455232,0.3467593839578224,0.0021328527232873807,0.25060069536967416,2.4908518041658753e-12,0.0,0.0,0.0,0.5478234920830651
11_191,0.07142857142857142,0.006004945249028612,0.09230769230769231,0.008739076154806492,0.0015381151904220987,0.018812405241295963,0.004695018834241365,0.03262101308519985,0.0,0.0,0.0,0.0,0.07142857142857142,0.06776218881911074,0.09230769230769231,0.08325442826937407,0.0015381151904220987,2.2399455206094515e-06,0.004695018834241365,8.953358476054002e-18,0.0,0.0,0.0,0.0
11_192,0.02857142857142857,0.0035323207347227126,0.046153846153846156,0.006242197253433208,0.0,0.0,0.00030162603896672176,0.0009682336119220085,0.0,0.0,0.0,0.0,0.02857142857142857,0.03388109440955537,0.046153846153846156,0.05550295217958272,0.0,0.0,0.00030162603896672176,0.0,0.0,0.0,0.0,0.9012737950849372
11_194,0.5857142857142857,0.1377605086541858,0.6846153846153846,0.1822721598002497,0.1101801977119183,0.3839224773758022,0.18760119076927897,0.3392053018260158,0.0,0.0,0.0,0.0,0.5857142857142857,0.5574425988145683,0.6846153846153846,0.6902702469413422,0.1101801977119183,0.036098113028872635,0.18760119076927897,1.1582742900152992e-09,0.0,0.0,0.0,0.9261322815634362
