uid,votes_3,votes_num,votes_mean,votes_2,votes_std,votes_1,votes_4,likes_mean,likes_sum,likes_num,likes_std,dislikes_std,dislikes_sum,dislikes_num,dislikes_mean,com_num,com_std,com_sum,com_mean
0_18,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
0_20,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
0_259,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
0_269,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
0_271,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
0_272,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
0_31,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
0_38,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
0_62,372.0,868.0,2.9976958525345623,156.0,0.8869133076835106,62.0,278.0,4.279220779220779,659.0,154.0,3.060387333439431,0.9162354010163241,102.0,154.0,0.6623376623376623,152.0,43.371324149170526,9201.0,60.5328947368421
11_10,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_100,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_101,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_102,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_103,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_107,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_114,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_116,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_12,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_122,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
11_124,3224.0,12447.0,3.2133847513457057,1269.0,1.0095657737943569,1343.0,6611.0,6.459958932238193,15730.0,2435.0,5.750168658735145,2.86899892074564,4493.0,2435.0,1.8451745379876796,2435.0,107.50867300392528,201164.0,82.6135523613963
