,G_interactions_degree,G_interactions_w_degree,G_interactions_degree_u,G_interactions_w_degree_u,G_interactions_betweenness_centrality,G_interactions_w_betweenness_centrality,G_interactions_betweenness_centrality_u,G_interactions_w_betweenness_centrality_u,G_interactions_NMF1_d,G_interactions_NMF1_u,G_interactions_NMF2_d,G_interactions_NMF2_u,G_rel_agree_degree,G_rel_agree_w_degree,G_rel_agree_degree_u,G_rel_agree_w_degree_u,G_rel_agree_betweenness_centrality,G_rel_agree_w_betweenness_centrality,G_rel_agree_betweenness_centrality_u,G_rel_agree_w_betweenness_centrality_u,G_rel_agree_NMF1_d,G_rel_agree_NMF1_u,G_rel_agree_NMF2_d,G_rel_agree_NMF2_u
11_139,0.5309278350515464,0.08784473953013279,0.6491228070175439,0.09484193011647254,0.28040453742055554,0.8815564769502408,0.44374686888773734,0.8261226897322371,0.0,1.9921226509651508,0.0,0.0,0.5309278350515464,0.4144568806177203,0.6491228070175439,0.5285075299674316,0.28040453742055554,0.0018172377801882237,0.44374686888773734,1.6082804888199998e-05,0.0,0.0,0.0,0.0
11_140,0.37628865979381443,0.03983656792645557,0.4824561403508772,0.04534109816971714,0.05178854465535207,0.3342645094902167,0.04653781979902088,0.21712795001463872,0.0,0.5447148777937242,0.0,0.0,0.37628865979381443,0.2777220182707433,0.4824561403508772,0.3638216321041072,0.05178854465535207,0.002467264411645426,0.04653781979902088,5.263398187337974e-10,0.0,0.0,0.0,0.0
11_152,0.9329896907216495,0.4724208375893769,0.956140350877193,0.5361896838602329,0.9271814673788026,0.9630638264915571,0.5795969946284543,0.22287769628792775,0.0,0.0,0.0,0.0,0.9329896907216495,0.7514685133978107,0.956140350877193,0.7506761071627184,0.9271814673788026,0.0017819372214381462,0.5795969946284543,1.0783403246470212e-08,0.0,0.0,0.0,0.0
11_159,0.09278350515463918,0.010725229826353423,0.15789473684210525,0.01747088186356073,0.0,0.0,0.0019275191181088156,0.028538355460661472,0.0,0.0,0.0,0.0,0.09278350515463918,0.09922018345841457,0.15789473684210525,0.16948212675657168,0.0,0.0,0.0019275191181088156,0.0,0.0,0.0,0.0,0.0
11_163,0.6855670103092784,0.19969356486210418,0.7543859649122807,0.2113144758735441,0.22869222243589113,0.42124480133965164,0.2316908285612527,0.3191660422844461,0.0,0.0,0.0,0.0,0.6855670103092784,0.46900389876393256,0.7543859649122807,0.49719182982472787,0.22869222243589113,0.015801237789825798,0.2316908285612527,2.7029552267989324e-05,0.0,0.0,0.0,0.0
11_164,0.2422680412371134,0.03013278855975485,0.2894736842105263,0.03743760399334443,0.011785998012125591,0.07360285025147567,0.015146336565748743,0.044738005044349355,0.0,0.14776200404464246,0.0,0.0,0.2422680412371134,0.23529357791566885,0.2894736842105263,0.28085609576803305,0.011785998012125591,7.057676905009702e-06,0.015146336565748743,4.4258934626866004e-17,0.0,0.0,0.0,0.0
11_169,0.7628865979381443,0.18462717058222677,0.8157894736842105,0.11356073211314476,0.28504589789263923,0.591118604140837,0.25521849722847634,0.3889592395967855,0.0,0.0,0.0,0.0,0.7628865979381443,0.4727967996976744,0.8157894736842105,0.5347815561964234,0.28504589789263923,0.05970823866250648,0.25521849722847634,0.001154318830424309,0.0,0.0,0.0,0.0
11_170,0.15463917525773196,0.012257405515832482,0.22807017543859648,0.01622296173044925,0.0028486247763662726,0.06845306199088676,0.00470196794098604,0.06315265258336795,0.0,0.0,0.0,0.0,0.15463917525773196,0.14174311922630653,0.22807017543859648,0.20337855210788602,0.0028486247763662726,0.0,0.00470196794098604,3.5639921569281324e-13,0.0,0.0,0.0,0.0
11_172,0.18041237113402062,0.010980592441266599,0.2543859649122807,0.014975041597337771,0.01443512486123359,0.19579381902992016,0.01765503823294995,0.13231125205593572,0.0,0.0,0.0,0.0,0.18041237113402062,0.15308256876441106,0.2543859649122807,0.20337855210788602,0.01443512486123359,3.7917724022780934e-05,0.01765503823294995,1.2679380868149212e-10,0.0,0.0,0.0,0.0
11_18,0.6494845360824743,0.2466802860061287,0.7017543859649122,0.2466722129783694,0.19989753764479573,0.20418818497263705,0.17737090852862283,0.12170115144666944,0.0,0.0,0.0,0.0,0.6494845360824743,0.5922205767757119,0.7017543859649122,0.614383662619922,0.19989753764479573,0.0002840389673997194,0.17737090852862283,1.8486503153029407e-07,0.0,1.0447313271615244,0.0,0.0
11_183,0.39690721649484534,0.04264555669050051,0.47368421052631576,0.047004991680532446,0.05730631481741248,0.3420931387068209,0.06190619572842821,0.2463857884767221,0.0,0.0,0.0,0.0,0.39690721649484534,0.3936408911084856,0.47368421052631576,0.4544888052206841,0.05730631481741248,3.990988143294908e-06,0.06190619572842821,3.141257506498447e-13,0.0,0.0,0.0,0.0
11_184,0.06701030927835051,0.003830439223697651,0.11403508771929824,0.006239600665557404,0.0,0.0,0.0006152687353044265,0.0214011093001831,0.0,0.22279207304510004,0.0,0.0,0.06701030927835051,0.0453577981524181,0.11403508771929824,0.07747754366014706,0.0,0.0,0.0006152687353044265,2.2810532908439218e-12,0.0,0.0,0.0,0.0
11_186,0.38144329896907214,0.05873340143003064,0.5175438596491229,0.07529118136439268,0.028048317717946736,0.17451220257413627,0.04667554870361169,0.16836827149670006,0.0,0.0,0.0,0.0,0.38144329896907214,0.2848811707370625,0.5175438596491229,0.4042974996551324,0.028048317717946736,0.0018390336412851809,0.04667554870361169,1.1915819083473697e-08,0.0,0.0,0.0,0.0
11_19,0.8247422680412371,0.29647599591419815,0.8333333333333334,0.2899334442595674,0.48676061706206714,0.660637063928156,0.27288103167689287,0.2235988350871945,0.0,0.0,0.0,0.0,0.8247422680412371,0.7295071971038346,0.8333333333333334,0.7433293501771769,0.48676061706206714,0.0014638690499093505,0.27288103167689287,5.390593094907445e-13,0.0,0.0,0.0,0.0
11_194,0.5618556701030928,0.08631256384065372,0.6666666666666666,0.08444259567387687,0.09791012365520912,0.24966739437353,0.10402341464825939,0.17864850334174925,0.0,0.0,0.0,0.0,0.5618556701030928,0.4851551986407081,0.6666666666666666,0.585950825854744,0.09791012365520912,0.0036670897514036686,0.10402341464825939,7.838601473254834e-08,0.0,0.5342105141392439,0.0,0.0
11_196,0.5103092783505154,0.07533197139938713,0.6052631578947368,0.06405990016638935,0.11558696044967452,0.6295113793188063,0.19091248648023731,0.7236152604746036,0.0,0.1605285761527084,0.0,0.0,0.5103092783505154,0.4348240169160717,0.6052631578947368,0.5054660313060025,0.11558696044967452,0.004075968846164533,0.19091248648023731,2.7029113107209603e-06,0.0,0.0,0.0,0.0
11_209,0.8969072164948454,0.31307456588355465,0.8947368421052632,0.3136439267886855,0.7280822640970307,0.5927060551233654,0.6000909879184022,0.3554312909600539,0.0,0.0,0.0,0.0,0.8969072164948454,0.8665052873636726,0.8947368421052632,0.8697699312758299,0.7280822640970307,3.362736294916426e-06,0.6000909879184022,8.113028007679418e-18,0.0,0.0,0.0,0.0
11_21,0.4948453608247423,0.08324821246169561,0.6052631578947368,0.09151414309484193,0.06507717942004956,0.26483552755933926,0.06044788111480792,0.1844067953128339,0.0,0.0654815389956127,0.0,0.0,0.4948453608247423,0.45022702880811283,0.6052631578947368,0.5713223868554498,0.06507717942004956,0.0017498701741722662,0.06044788111480792,2.856485979229509e-14,0.0,0.0,0.0,0.0
11_213,0.8247422680412371,0.21016343207354443,0.8508771929824561,0.21672212978369385,0.3797833327136695,0.6028942235111017,0.3108155624135148,0.2581176552324274,0.0,0.0,0.0,0.0,0.8247422680412371,0.6475068214050118,0.8508771929824561,0.6452265376068577,0.3797833327136695,0.00436797521804265,0.3108155624135148,5.9805207276951626e-06,0.0,0.0,0.0,0.0
11_214,0.34536082474226804,0.054136874361593465,0.45614035087719296,0.06738768718801996,0.04048091194679379,0.26376033446740965,0.037481378172328876,0.16011151546003816,0.0,0.0,0.0,0.0,0.34536082474226804,0.3046262122343651,0.45614035087719296,0.39686488212344967,0.04048091194679379,0.00024356062016259454,0.037481378172328876,3.1640426055046175e-09,0.0,0.0,0.0,0.0
11_216,0.4072164948453608,0.04954034729315628,0.5087719298245614,0.05740432612312812,0.04670780554884869,0.20146988664621326,0.07359678497384264,0.22037676649176638,0.0,0.0,0.0,0.0,0.4072164948453608,0.4042041283270174,0.5087719298245614,0.502393447171266,0.04670780554884869,0.0,0.07359678497384264,8.87639443007051e-15,0.0,0.0,0.0,0.0
11_217,0.5670103092783505,0.07507660878447395,0.6754385964912281,0.08153078202995008,0.10711161681809445,0.4251969845575679,0.11840498922412751,0.2955068273843207,0.0,0.0,0.0,0.0,0.5670103092783505,0.4759733943619375,0.6754385964912281,0.5641333647754457,0.10711161681809445,0.0004621609905770367,0.11840498922412751,7.233436846938451e-08,0.0,0.0,0.0,0.0
11_218,0.21649484536082475,0.03140960163432074,0.32456140350877194,0.03494176372712146,0.007061329043246267,0.04959749484736984,0.0509815925139514,0.06697050695291297,0.0,0.0,0.0,0.0,0.21649484536082475,0.20249017032329505,0.32456140350877194,0.29745842655235033,0.007061329043246267,0.0,0.0509815925139514,5.765968507322721e-09,0.0,0.0,0.0,0.0
11_225,0.4639175257731959,0.04366700715015322,0.5877192982456141,0.051580698835274545,0.20076271030686976,0.7441349276579633,0.4340872252181544,1.0,0.0,0.0,0.0,0.0,0.4639175257731959,0.42810021831594763,0.5877192982456141,0.5414819440248055,0.20076271030686976,8.176910980373051e-08,0.4340872252181544,9.665205397426503e-10,0.0,0.0,0.0,0.0
11_232,0.5618556701030928,0.12410623084780388,0.6929824561403509,0.141846921797005,0.16097783383549513,0.3336859256418167,0.23778922112175474,0.33335212076809456,0.0,0.0,0.0,0.0,0.5618556701030928,0.2505759610481243,0.6929824561403509,0.3244545081714328,0.16097783383549513,0.0133973202892539,0.23778922112175474,0.022715709387501455,0.0,0.0,0.0,0.0
11_236,0.5567010309278351,0.11210418794688458,0.7105263157894737,0.11605657237936771,0.13675108919002027,0.6162360397189109,0.18568213307010617,0.46528469524701516,0.0,0.0,0.0,0.0,0.5567010309278351,0.45698286746723066,0.7105263157894737,0.5949023137027414,0.13675108919002027,0.00414821228709727,0.18568213307010617,4.433096093616476e-05,0.0,0.0,0.0,0.0
11_237,0.41237113402061853,0.05183861082737487,0.543859649122807,0.05823627287853577,0.042840420679650465,0.252828536035055,0.08113875284108692,0.25067654755533547,0.0,0.0,0.0,0.0,0.41237113402061853,0.3658322410507531,0.543859649122807,0.48930758228223825,0.042840420679650465,0.0008046715745292886,0.08113875284108692,1.264632769194876e-07,0.0,0.377354499476632,0.0,0.0
11_24,0.845360824742268,0.31001021450459654,0.956140350877193,0.336522462562396,0.5357928691780262,0.8571141674738793,0.6051851627221064,0.452978116869326,0.0,0.0,0.0,0.0,0.845360824742268,0.7394666434448267,0.956140350877193,0.8570899682378937,0.5357928691780262,0.00011347258650635936,0.6051851627221064,2.8655840696830195e-15,0.0,0.0,0.0,0.0
11_240,0.08762886597938144,0.006894790602655771,0.14035087719298245,0.010815307820299502,0.0,0.015340102005955973,0.00011760593360416663,0.014732041144810356,0.0,0.0,0.0,0.0,0.08762886597938144,0.0737064219976794,0.14035087719298245,0.12590100844773897,0.0,2.4811269293535857e-07,0.00011760593360416663,2.2839627358480495e-19,0.0,0.0,0.0,0.0
11_242,0.1958762886597938,0.01557711950970378,0.2807017543859649,0.022462562396006656,0.004894972509029124,0.1423277563784715,0.0036921672869723227,0.09051625318707651,0.0,0.0,0.0,5.408110398307593,0.1958762886597938,0.15308256876441106,0.2807017543859649,0.2130632450654044,0.004894972509029124,0.00034832509403673654,0.0036921672869723227,4.698175101353861e-12,0.0,0.0,0.0,1.1123162116975933
11_244,0.14432989690721648,0.014300306435137897,0.21929824561403508,0.01913477537437604,0.004787549577231707,0.07473390981807554,0.013406752497235544,0.08754226646988437,0.0,0.0,0.0,0.0,0.14432989690721648,0.14386926601470115,0.21929824561403508,0.2166950049244738,0.004787549577231707,0.0,0.013406752497235544,1.5035166093278761e-18,0.0,0.0,0.0,0.0
11_245,0.7577319587628866,0.20275791624106232,0.8157894736842105,0.2034109816971714,0.4050982237092785,0.2961661692222114,0.2798754560733626,0.1402564113944032,0.0,0.032562037910667266,0.0,0.0,0.7577319587628866,0.7178952591683645,0.8157894736842105,0.7771399801586405,0.4050982237092785,3.204714541788091e-05,0.2798754560733626,4.758652857335846e-13,0.0,0.0,0.0,0.0
11_246,0.6030927835051546,0.08350357507660879,0.7280701754385965,0.0956738768718802,0.1908288355143231,0.7482932587241811,0.22261154828623517,0.5620240516656331,0.0,0.0,0.0,1.617596652924806,0.6030927835051546,0.5576092603802946,0.7280701754385965,0.6962026002854136,0.1908288355143231,9.365585966896583e-07,0.22261154828623517,1.0723481034742766e-11,0.0,0.0,0.0,1.0186397205409774
11_254,0.42783505154639173,0.07201225740551584,0.5789473684210527,0.09858569051580698,0.044189377139286154,0.22567408902719036,0.07652884453607861,0.11995704986642576,0.0,0.0,0.0,0.0,0.42783505154639173,0.3861474924243658,0.5789473684210527,0.5110959851091269,0.044189377139286154,6.259648148043396e-08,0.07652884453607861,2.5677717741465365e-15,0.0,0.0,0.0,0.0
11_255,0.23195876288659795,0.08171603677221655,0.3508771929824561,0.10066555740432612,0.01006664420023936,0.05463246120448938,0.021700187362572683,0.0638921263821869,0.0,0.0,0.0,0.0,0.23195876288659795,0.210308407840464,0.3508771929824561,0.3116120707650223,0.01006664420023936,1.8503411114265188e-06,0.021700187362572683,3.683322311656422e-10,0.0,0.0,0.0,0.0
11_256,0.2422680412371134,0.029877425944841676,0.3333333333333333,0.03993344425956739,0.006911320172739535,0.15727957674002488,0.0063959209117117445,0.05481103393191445,0.0,0.2578997776229186,0.0,0.0,0.2422680412371134,0.20688434862082825,0.3333333333333333,0.28163299970858124,0.006911320172739535,0.0005832496987197271,0.0063959209117117445,4.7539907856440444e-14,0.0,0.0,0.0,0.0
11_259,0.07731958762886598,0.005362614913176711,0.11403508771929824,0.007071547420965058,0.0001967431887883511,0.013045042947948962,0.0006514960289471027,0.012938543403177148,0.0,0.0,0.0,0.0,0.07731958762886598,0.06803669722862714,0.11403508771929824,0.09684692957518382,0.0001967431887883511,0.0,0.0006514960289471027,2.380149614487191e-18,0.0,0.0,0.0,0.0
11_26,0.12886597938144329,0.009703779366700716,0.21052631578947367,0.015391014975041598,0.0,0.04384334360240936,0.001628395998153574,0.06298064249880388,0.0,0.0,0.0,0.0,0.12886597938144329,0.11258453469975206,0.21052631578947367,0.18262563862748948,0.0,0.0,0.001628395998153574,1.5299267455290971e-12,0.0,0.0,0.0,0.0
11_262,0.08247422680412371,0.004596527068437181,0.13157894736842105,0.007071547420965058,0.00020534292457769933,0.024903703867623715,0.0004606999763640752,0.030981752687095274,0.0,0.0,0.0,0.0,0.08247422680412371,0.0907155963048362,0.13157894736842105,0.14527039436277572,0.00020534292457769933,0.0,0.0004606999763640752,0.0,0.0,0.0,0.0,0.0
11_266,0.2268041237113402,0.017620020429009193,0.3508771929824561,0.025790349417637273,0.0066756176449063,0.11332875795566295,0.008923601152126901,0.1311800342703035,0.0,0.0,0.0,0.0,0.2268041237113402,0.18237614673784777,0.3508771929824561,0.27278551830343445,0.0066756176449063,6.057070915284369e-06,0.008923601152126901,7.230317134925882e-08,0.0,0.0,0.0,0.0
11_268,0.06701030927835051,0.003575076608784474,0.11403508771929824,0.005823627287853577,0.0,0.0,0.000689605063883232,0.02694521927280351,0.0,0.0,0.0,0.0,0.06701030927835051,0.0737064219976794,0.11403508771929824,0.12590100844773897,0.0,0.0,0.000689605063883232,0.0,0.0,0.0,0.0,0.0
11_269,0.23711340206185566,0.04315628192032686,0.35964912280701755,0.05324459234608985,0.007770404272059604,0.0690540209725027,0.027906795748532578,0.13279981593011453,0.0,0.0,0.0,0.0,0.23711340206185566,0.20757205999183304,0.35964912280701755,0.3069460716444992,0.007770404272059604,0.00036174265466173923,0.027906795748532578,4.1733522084312555e-12,0.0,0.0,0.0,0.0
11_271,0.5051546391752577,0.06230847803881512,0.5789473684210527,0.06156405990016639,0.05780610183220183,0.31388009771712533,0.052869303803544404,0.19530693376035935,0.0,0.0,0.0,0.0,0.5051546391752577,0.4376148018948356,0.5789473684210527,0.46704816100845,0.05780610183220183,0.006515754117073614,0.052869303803544404,2.914223838134542e-08,0.0,0.909887401543095,0.0,0.0
11_272,0.6443298969072165,0.14606741573033707,0.7368421052631579,0.14226289517470883,0.3110162892822224,0.5894620229058565,0.1885036564797564,0.28570265438085585,0.0,0.0,0.0,0.0,0.6443298969072165,0.45681183533810465,0.7368421052631579,0.5376791339588661,0.3110162892822224,0.0003984412316615363,0.1885036564797564,1.8752534903690896e-07,0.0,0.0,0.0,0.0
11_273,0.5463917525773195,0.16624106230847804,0.6929824561403509,0.24625623960066556,0.14366579683133943,0.5660530548283892,0.15840152936921623,0.28417651846489694,0.0,0.0,0.0,0.0,0.5463917525773195,0.5284716612134804,0.6929824561403509,0.6512252555511407,0.14366579683133943,3.804967679205291e-07,0.15840152936921623,4.917553076577499e-11,0.0,0.9770403421481728,0.0,0.0
11_274,0.3711340206185567,0.12512768130745658,0.45614035087719296,0.11605657237936771,0.047688468069388854,0.21106528339662,0.044421654913552544,0.13613968040880733,0.0,0.0,0.0,0.0,0.3711340206185567,0.34281557576022986,0.45614035087719296,0.41921925500019747,0.047688468069388854,0.00044521393013533406,0.044421654913552544,1.9686296723787414e-07,0.0,0.0,0.0,0.0
11_276,0.44329896907216493,0.12538304392236976,0.543859649122807,0.1559900166389351,0.0707885677005096,0.16145363963323864,0.06570427241205036,0.09470561147608139,0.0,0.0,0.0,0.0,0.44329896907216493,0.4579169431707734,0.543859649122807,0.5521755399173173,0.0707885677005096,1.2604677191236243e-07,0.06570427241205036,1.6716721592205924e-18,0.0,0.0,0.0,0.0
11_28,0.11855670103092783,0.009448416751787538,0.19298245614035087,0.014559068219633943,0.0023136971433545426,0.04872510982990467,0.004319784735599359,0.05130589420462588,0.0,0.0,0.0,0.0,0.11855670103092783,0.10659082565818252,0.19298245614035087,0.1723875346438272,0.0023136971433545426,0.0,0.004319784735599359,1.0742543003248479e-14,0.0,0.7513011607915155,0.0,0.0
