uid,votes_2,votes_num,votes_3,votes_1,votes_mean,votes_4,votes_std,likes_num,likes_mean,likes_std,likes_sum,dislikes_num,dislikes_std,dislikes_sum,dislikes_mean,com_std,com_num,com_mean,com_sum
11_169,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_170,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_171,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_172,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_174,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_175,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_181,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_183,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_186,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_194,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_196,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_198,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_199,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_201,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_206,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_209,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_212,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_213,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_214,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_216,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_217,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_218,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_223,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_225,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_227,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_230,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_232,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_236,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_237,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_238,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_240,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_242,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_244,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_245,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_246,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_250,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_254,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_255,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_256,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_257,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_259,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_262,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_266,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_269,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_271,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_272,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_273,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_274,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_275,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_276,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_280,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_282,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_290,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_291,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_292,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_293,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_294,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_297,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_298,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_304,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_305,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_307,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_308,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_309,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_310,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_312,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_326,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_328,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_329,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_331,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_334,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_340,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_346,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_351,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_353,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_355,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_357,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_359,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_365,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_380,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_381,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_382,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_389,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_400,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_407,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_412,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_421,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_432,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_433,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_436,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_437,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_441,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_444,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_446,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_449,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_452,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_465,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_469,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_471,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_475,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_491,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
11_492,1450.0,15057.0,3531.0,1545.0,3.265059440791658,8531.0,1.0015645230717776,3443.0,6.530641882079582,5.8267031730452405,22485.0,3443.0,2.9351929187364676,6137.0,1.7824571594539647,111.94451429495038,3441.0,85.24673060156931,293334.0
12_1,447.0,3438.0,1543.0,501.0,2.853984874927283,947.0,0.9835274653059793,1124.0,6.502669039145908,4.030050963495722,7309.0,1124.0,2.1008900720617376,1783.0,1.5862989323843417,65.79579914413935,1122.0,65.10873440285205,73052.0
12_2,447.0,3438.0,1543.0,501.0,2.853984874927283,947.0,0.9835274653059793,1124.0,6.502669039145908,4.030050963495722,7309.0,1124.0,2.1008900720617376,1783.0,1.5862989323843417,65.79579914413935,1122.0,65.10873440285205,73052.0
12_3,447.0,3438.0,1543.0,501.0,2.853984874927283,947.0,0.9835274653059793,1124.0,6.502669039145908,4.030050963495722,7309.0,1124.0,2.1008900720617376,1783.0,1.5862989323843417,65.79579914413935,1122.0,65.10873440285205,73052.0
12_4,447.0,3438.0,1543.0,501.0,2.853984874927283,947.0,0.9835274653059793,1124.0,6.502669039145908,4.030050963495722,7309.0,1124.0,2.1008900720617376,1783.0,1.5862989323843417,65.79579914413935,1122.0,65.10873440285205,73052.0
12_5,447.0,3438.0,1543.0,501.0,2.853984874927283,947.0,0.9835274653059793,1124.0,6.502669039145908,4.030050963495722,7309.0,1124.0,2.1008900720617376,1783.0,1.5862989323843417,65.79579914413935,1122.0,65.10873440285205,73052.0
12_6,447.0,3438.0,1543.0,501.0,2.853984874927283,947.0,0.9835274653059793,1124.0,6.502669039145908,4.030050963495722,7309.0,1124.0,2.1008900720617376,1783.0,1.5862989323843417,65.79579914413935,1122.0,65.10873440285205,73052.0
12_7,447.0,3438.0,1543.0,501.0,2.853984874927283,947.0,0.9835274653059793,1124.0,6.502669039145908,4.030050963495722,7309.0,1124.0,2.1008900720617376,1783.0,1.5862989323843417,65.79579914413935,1122.0,65.10873440285205,73052.0
