uid,CE_votes_3,CE_votes_num,CE_votes_mean,CE_votes_2,CE_votes_std,CE_votes_1,CE_votes_4,CE_likes_mean,CE_likes_sum,CE_likes_num,CE_likes_std,CE_dislikes_std,CE_dislikes_sum,CE_dislikes_num,CE_dislikes_mean,CE_com_num,CE_com_std,CE_com_sum,CE_com_mean,CE_comid
12_1,115,147,2.9047619047619047,11,0.6119062213642633,8,13,6.025,241.0,40.0,3.4898203612573178,1.753933308675689,59.0,40.0,1.475,40.0,31.328327477924873,1866.0,46.65,12
12_101,18,51,3.6470588235294117,0,0.4826397999239059,0,33,6.5,13.0,2.0,0.7071067811865476,0.7071067811865476,1.0,2.0,0.5,2.0,4.242640687119285,32.0,16.0,12
12_109,0,15,4.0,0,0.0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
12_13,29,211,1.981042654028436,20,1.2342805319315766,119,43,5.608108108108108,415.0,74.0,4.6281377880755485,2.164299203057522,150.0,74.0,2.027027027027027,73.0,24.56299173891295,2243.0,30.726027397260275,12
12_15,22,43,3.0,9,0.7559289460184544,1,11,4.806451612903226,149.0,31.0,2.54845515085394,2.590719582855167,43.0,31.0,1.3870967741935485,31.0,22.71028377733999,1392.0,44.903225806451616,12
12_2,57,96,2.9791666666666665,13,0.7536461080244168,5,21,4.363636363636363,48.0,11.0,3.074824459143229,1.8140862964338524,21.0,11.0,1.9090909090909092,11.0,83.45875410263224,955.0,86.81818181818181,12
12_26,81,95,3.0736842105263156,2,0.4187647809562268,1,11,8.0,24.0,3.0,5.196152422706632,4.163331998932266,14.0,3.0,4.666666666666667,3.0,12.220201853215572,170.0,56.666666666666664,12
12_28,34,49,2.979591836734694,8,0.5586365812690508,0,7,6.785714285714286,95.0,14.0,3.906179944426749,0.646206172658864,8.0,14.0,0.5714285714285714,14.0,51.73182114212991,1053.0,75.21428571428571,12
12_3,9,207,3.8840579710144927,3,0.46851029821730505,3,192,7.70391061452514,1379.0,179.0,3.9599875599692758,1.8701155700404988,241.0,179.0,1.3463687150837989,179.0,76.30553629405334,13841.0,77.32402234636872,12
12_30,32,57,2.6666666666666665,22,0.5773502691896258,0,3,3.888888888888889,70.0,18.0,4.07126066454763,1.8620741825818619,37.0,18.0,2.0555555555555554,18.0,12.603687602303962,495.0,27.5,12
12_32,144,159,3.069182389937107,2,0.3002002887387173,0,13,7.796610169491525,460.0,59.0,4.471286403713446,2.3002299582650543,99.0,59.0,1.6779661016949152,59.0,80.1424615530093,5408.0,91.66101694915254,12
12_38,53,128,3.2578125,12,0.8156548381273968,6,57,7.384615384615385,384.0,52.0,3.7267125088582085,1.6092680291808414,62.0,52.0,1.1923076923076923,52.0,13.069139729645617,1272.0,24.46153846153846,12
12_39,65,193,2.139896373056995,63,0.89332827441663,56,9,6.45,129.0,20.0,4.297796252916016,1.954078056944394,43.0,20.0,2.15,20.0,60.46736832026798,975.0,48.75,12
12_4,29,167,3.287425149700599,21,1.0185141339473063,16,101,7.476923076923077,486.0,65.0,4.261410023057555,1.8065053386197167,107.0,65.0,1.646153846153846,65.0,83.74535578397537,6144.0,94.52307692307693,12
12_43,49,79,2.6455696202531644,5,0.9342208420011519,16,9,8.333333333333334,25.0,3.0,1.5275252316519468,0.0,0.0,3.0,0.0,3.0,44.170125650715555,195.0,65.0,12
12_47,36,44,2.8863636363636362,5,0.4925448434741561,1,2,8.333333333333334,25.0,3.0,4.618802153517006,4.358898943540674,9.0,3.0,3.0,3.0,19.857828011475306,245.0,81.66666666666667,12
12_55,88,94,2.9361702127659575,3,0.3534320405328625,2,1,10.0,20.0,2.0,2.8284271247461903,1.4142135623730951,2.0,2.0,1.0,2.0,104.65180361560904,330.0,165.0,12
12_56,28,58,3.0344827586206895,5,0.9170034579012137,6,19,7.333333333333333,22.0,3.0,4.041451884327381,0.0,0.0,3.0,0.0,3.0,5.291502622129181,99.0,33.0,12
12_6,26,235,1.5361702127659576,29,0.9255226132601716,165,15,5.4,378.0,70.0,4.531372124791047,2.6819309504885487,147.0,70.0,2.1,70.0,63.90675790559353,3912.0,55.885714285714286,12
12_77,83,136,2.5808823529411766,43,0.627223712925974,8,2,8.5,17.0,2.0,10.606601717798213,0.7071067811865476,3.0,2.0,1.5,2.0,61.518289963229634,149.0,74.5,12
12_8,10,134,3.6940298507462686,5,0.7777702072867241,7,112,6.669642857142857,747.0,112.0,3.849390715465095,1.3080473131686685,123.0,112.0,1.0982142857142858,112.0,65.86135548801091,8164.0,72.89285714285714,12
12_9,66,137,3.4452554744525545,5,0.5677575604852763,0,66,5.323076923076923,346.0,65.0,3.2408895977208765,1.8419523505070534,76.0,65.0,1.1692307692307693,65.0,41.445962269701724,3161.0,48.63076923076923,12
12_96,12,35,3.057142857142857,3,1.0555973258234952,5,15,8.142857142857142,114.0,14.0,3.8402151954353743,1.3259870882635916,24.0,14.0,1.7142857142857142,14.0,70.92946504090534,1110.0,79.28571428571429,12
12_98,5,32,3.78125,1,0.4908435793150795,0,26,9.571428571428571,67.0,7.0,2.439750182371333,1.1547005383792515,7.0,7.0,1.0,7.0,37.57088538444933,474.0,67.71428571428571,12
13_100,2,8,3.5,1,0.7559289460184544,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
13_11,60,150,2.7333333333333334,44,0.9023955193694585,14,32,2.7413793103448274,159.0,58.0,1.906225671251928,0.7985164708031898,26.0,58.0,0.4482758620689655,58.0,79.7894177173472,3115.0,53.706896551724135,13
13_12,14,91,2.1538461538461537,74,0.4452983250480491,2,1,3.3333333333333335,20.0,6.0,2.160246899469287,1.3291601358251257,5.0,6.0,0.8333333333333334,6.0,55.033323238440424,286.0,47.666666666666664,13
13_25,36,241,1.883817427385892,27,1.1632334388225882,140,38,4.431034482758621,257.0,58.0,2.38498276109491,1.19587919195138,46.0,58.0,0.7931034482758621,58.0,116.23738669871096,5666.0,97.6896551724138,13
13_27,5,47,1.7872340425531914,27,0.6233210566678109,15,0,2.230769230769231,29.0,13.0,2.27866357593825,2.0223114472661203,21.0,13.0,1.6153846153846154,13.0,16.04920319134016,313.0,24.076923076923077,13
13_28,37,144,3.2083333333333335,7,1.0700957410927754,21,79,3.6354166666666665,349.0,96.0,2.0831140235444914,1.2519721284942071,93.0,96.0,0.96875,88.0,167.39403727353476,7553.0,85.82954545454545,13
13_31,91,230,2.617391304347826,70,0.9164447033221366,29,40,2.6,39.0,15.0,1.7237832147426693,0.4140393356054126,3.0,15.0,0.2,14.0,11.028683880312654,401.0,28.642857142857142,13
13_37,45,66,3.1363636363636362,6,0.5515394856180328,0,15,2.0,6.0,3.0,0.0,0.5773502691896258,1.0,3.0,0.3333333333333333,3.0,25.794056162870802,152.0,50.666666666666664,13
13_38,35,69,2.681159420289855,16,0.8659023451118759,8,10,3.260869565217391,75.0,23.0,1.4528151763933679,1.079818459343208,13.0,23.0,0.5652173913043478,22.0,22.670279187552115,983.0,44.68181818181818,13
13_42,73,112,2.9017857142857144,19,0.6706165165178322,4,16,3.125,25.0,8.0,1.246423454758225,0.3535533905932738,1.0,8.0,0.125,8.0,12.62650273941963,256.0,32.0,13
13_6,62,116,3.3706896551724137,4,0.5975336616138198,1,49,1.7692307692307692,23.0,13.0,1.2351684199496948,0.3755338080994054,2.0,13.0,0.15384615384615385,13.0,17.100382361896965,395.0,30.384615384615383,13
13_61,13,68,1.8088235294117647,20,0.9020267881844097,32,3,3.8461538461538463,50.0,13.0,1.5730095277394138,1.3301243435223524,20.0,13.0,1.5384615384615385,13.0,55.913394569706576,869.0,66.84615384615384,13
13_8,32,53,2.9622641509433962,10,0.6782971935137225,1,10,1.7894736842105263,68.0,38.0,1.2337132422705153,2.214654412736231,58.0,38.0,1.5263157894736843,38.0,38.68271931788738,1754.0,46.1578947368421,13
13_91,40,121,1.8181818181818181,1,1.0567244989431561,74,6,5.0,10.0,2.0,1.4142135623730951,0.0,0.0,2.0,0.0,2.0,58.68986283848344,139.0,69.5,13
16_1,5,205,3.9609756097560975,0,0.2590310458912857,1,199,4.695652173913044,108.0,23.0,4.004937663896857,1.16266016364477,11.0,23.0,0.4782608695652174,23.0,35.64803793612843,981.0,42.65217391304348,16
16_103,75,86,2.9302325581395348,4,0.4799680791939637,3,4,12.75,153.0,12.0,6.383572667401852,4.010403138505322,19.0,12.0,1.5833333333333333,12.0,87.00888146933883,1356.0,113.0,16
16_104,90,110,3.0454545454545454,3,0.513780084257019,3,14,10.869565217391305,250.0,23.0,9.40166497742959,0.650326764931116,4.0,23.0,0.17391304347826086,23.0,127.96740259332536,3329.0,144.7391304347826,16
16_106,21,129,1.9069767441860466,57,0.833309108175017,45,6,22.566666666666666,677.0,30.0,16.424715046776797,3.2012928422855915,42.0,30.0,1.4,30.0,261.15839206720204,8456.0,281.8666666666667,16
16_107,136,168,2.8273809523809526,14,0.5993711655777515,11,7,16.615384615384617,216.0,13.0,20.101983573511934,1.0315534712764838,9.0,13.0,0.6923076923076923,13.0,425.3313640337016,3919.0,301.46153846153845,16
16_108,136,140,2.9857142857142858,3,0.16903085094570366,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_109,79,101,2.9207920792079207,12,0.5231284415290705,2,8,9.625,77.0,8.0,7.229651246281327,0.0,0.0,8.0,0.0,8.0,87.47642539564589,983.0,122.875,16
16_11,8,106,3.8962264150943398,0,0.3886299570106167,1,97,14.9,298.0,20.0,11.688500871864576,1.3562719801759995,9.0,20.0,0.45,20.0,562.5055110841137,5473.0,273.65,16
16_110,81,141,2.6808510638297873,45,0.6581266588493009,5,10,29.4,147.0,5.0,13.501851724856113,0.894427190999916,2.0,5.0,0.4,5.0,288.8857905816761,1905.0,381.0,16
16_111,106,111,3.009009009009009,2,0.21300855704089758,0,3,10.181818181818182,336.0,33.0,11.719253777050358,0.8337120351630756,17.0,33.0,0.5151515151515151,33.0,183.56829296427574,5727.0,173.54545454545453,16
16_113,133,140,3.0285714285714285,0,0.26668379527038155,1,6,13.2,132.0,10.0,15.33912933933634,1.3703203194062978,9.0,10.0,0.9,10.0,72.00347213850176,1125.0,112.5,16
16_114,13,166,3.2409638554216866,52,0.9609384484533612,3,98,22.745098039215687,1160.0,51.0,12.018058307821443,3.1174398747287855,83.0,51.0,1.6274509803921569,51.0,194.03732408290654,13223.0,259.27450980392155,16
16_115,19,43,2.372093023255814,12,0.9003506146140402,9,3,7.9375,127.0,16.0,5.43407459156264,3.9195025194532023,29.0,16.0,1.8125,16.0,118.79139629339043,2401.0,150.0625,16
16_116,47,49,3.0,1,0.2041241452319315,0,1,13.11111111111111,118.0,9.0,8.477093317353013,1.6583123951777,9.0,9.0,1.0,9.0,51.264022471905186,1011.0,112.33333333333333,16
16_119,61,65,2.9846153846153847,1,0.33035528660007185,1,2,17.666666666666668,106.0,6.0,8.93681524183345,1.224744871391589,3.0,6.0,0.5,6.0,87.44541154343091,1635.0,272.5,16
16_12,75,83,3.0602409638554215,0,0.3612106199435931,1,7,10.647058823529411,181.0,17.0,13.656231070790486,0.24253562503633308,1.0,17.0,0.058823529411764705,17.0,441.93606471311847,4078.0,239.88235294117646,16
16_120,12,19,2.6842105263157894,5,0.6710382982072027,1,1,8.875,71.0,8.0,9.598176910226233,1.164964745021435,6.0,8.0,0.75,8.0,145.77373612162495,973.0,121.625,16
16_122,82,156,2.448717948717949,50,0.7474245828380305,20,4,18.95,379.0,20.0,12.517251253664616,3.0452724361748515,46.0,20.0,2.3,20.0,124.54585923518925,3795.0,189.75,16
16_123,94,194,3.0670103092783507,33,0.7889419227079533,7,60,18.0,144.0,8.0,16.936857526033062,0.3535533905932738,1.0,8.0,0.125,8.0,78.48191329399224,957.0,119.625,16
16_124,10,42,2.0238095238095237,11,1.0238162763464758,17,4,15.4,154.0,10.0,11.10755498648455,5.10881590977792,29.0,10.0,2.9,10.0,137.7263389640647,1969.0,196.9,16
16_125,98,169,3.3195266272189348,4,0.6111345914527387,3,64,12.5,25.0,2.0,16.263455967290593,0.7071067811865476,1.0,2.0,0.5,2.0,80.61017305526642,116.0,58.0,16
16_132,170,175,2.9714285714285715,5,0.1670766713862544,0,0,17.9375,287.0,16.0,20.377990578072215,1.6520189667999174,15.0,16.0,0.9375,16.0,145.45650839111096,2007.0,125.4375,16
16_136,28,35,3.142857142857143,1,0.4299697077467572,0,6,16.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,93.0,93.0,16
16_139,161,177,3.0903954802259888,0,0.2875609848005387,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_14,48,183,2.748633879781421,86,0.8530396795517827,3,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_144,117,126,3.0317460317460316,1,0.3081949496408515,1,7,7.863636363636363,173.0,22.0,7.573735660918716,0.35125008665710444,3.0,22.0,0.13636363636363635,22.0,133.8353320461234,3056.0,138.9090909090909,16
16_145,162,175,2.9371428571428573,12,0.2659678857609644,0,1,22.666666666666668,68.0,3.0,21.77919496522618,0.5773502691896258,1.0,3.0,0.3333333333333333,3.0,627.7653489428461,1673.0,557.6666666666666,16
16_146,87,105,3.1523809523809523,1,0.38682515382753985,0,17,3.0,78.0,26.0,3.0983866769659336,1.3615601910478117,11.0,26.0,0.4230769230769231,26.0,29.31242844832993,1312.0,50.46153846153846,16
16_148,97,116,3.146551724137931,1,0.37888418202441,0,18,13.75,55.0,4.0,7.804912982645397,2.6457513110645907,10.0,4.0,2.5,4.0,131.14495796636635,766.0,191.5,16
16_150,55,139,2.323741007194245,71,0.6394724653070955,12,1,23.511111111111113,1058.0,45.0,13.414073718948087,1.4241779482504386,32.0,45.0,0.7111111111111111,45.0,141.61207504298426,10195.0,226.55555555555554,16
16_151,72,117,2.5384615384615383,27,0.7490046445514758,15,3,23.88,597.0,25.0,17.91023915715998,1.1075498483890764,17.0,25.0,0.68,25.0,339.4681968412751,7291.0,291.64,16
16_152,94,121,3.12396694214876,6,0.45771621364269516,0,21,19.0,190.0,10.0,14.212670403551895,6.111010100175292,43.0,10.0,4.3,10.0,264.02400985095613,2967.0,296.7,16
16_153,56,107,2.560747663551402,43,0.6321208699419657,4,4,20.928571428571427,586.0,28.0,8.191814213336391,1.9813949444585564,28.0,28.0,1.0,28.0,103.25877366415088,5399.0,192.82142857142858,16
16_154,115,130,2.8615384615384616,9,0.46177692110566954,5,1,21.666666666666668,325.0,15.0,9.78823394742503,1.2798809468443688,11.0,15.0,0.7333333333333333,15.0,206.12832341598696,4248.0,283.2,16
16_155,56,109,2.3394495412844036,25,0.8630285121061303,25,3,25.625,205.0,8.0,10.18314433617773,0.4629100498862757,2.0,8.0,0.25,8.0,141.90835825580234,1491.0,186.375,16
16_156,18,120,2.2416666666666667,89,0.6350522155906644,5,8,10.5,21.0,2.0,6.363961030678928,0.0,4.0,2.0,2.0,2.0,304.05591591021545,482.0,241.0,16
16_157,6,40,3.85,0,0.36162028533978946,0,34,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,19.0,19.0,16
16_158,150,169,2.8816568047337277,12,0.43392681036554476,5,2,20.952380952380953,1320.0,63.0,11.742435549183488,5.5236307508546405,160.0,63.0,2.5396825396825395,63.0,253.7591205143957,20394.0,323.7142857142857,16
16_16,1,95,1.1157894736842104,6,0.434255486491066,87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_162,167,175,2.954285714285714,8,0.20946409060866658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_163,95,115,3.0869565217391304,2,0.46951295016619204,2,16,20.357142857142858,285.0,14.0,11.283801479296587,2.8216198293778807,21.0,14.0,1.5,14.0,95.18787091447507,2765.0,197.5,16
16_164,15,51,2.4901960784313726,31,0.6744642027449003,0,5,36.25,145.0,4.0,10.242883708539635,2.0,4.0,4.0,1.0,4.0,239.47024867402632,1632.0,408.0,16
16_169,103,111,2.972972972972973,4,0.315060151816917,1,3,12.166666666666666,73.0,6.0,15.038838607640773,2.857738033247041,7.0,6.0,1.1666666666666667,6.0,101.74166632538837,523.0,87.16666666666667,16
16_17,83,157,3.394904458598726,6,0.5633913084653966,0,68,10.5,21.0,2.0,14.849242404917497,2.1213203435596424,3.0,2.0,1.5,2.0,9.899494936611665,48.0,24.0,16
16_173,72,76,2.9473684210526314,4,0.22478059477960688,0,0,15.428571428571429,108.0,7.0,10.406042200842464,2.14919697074224,10.0,7.0,1.4285714285714286,7.0,233.23001113758517,1472.0,210.28571428571428,16
16_174,50,57,2.912280701754386,6,0.34229799853270926,0,1,46.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,277.0,277.0,16
16_177,23,91,3.6263736263736264,4,0.6262472292837646,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_179,27,37,3.27027027027027,0,0.4502251688907483,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_18,4,120,3.966666666666667,0,0.1802581404510757,0,116,16.529411764705884,281.0,17.0,10.828882947116611,1.371988681140071,10.0,17.0,0.5882352941176471,17.0,186.56190819198676,4510.0,265.29411764705884,16
16_181,53,96,2.6354166666666665,24,0.7963045128548388,10,9,16.523809523809526,347.0,21.0,10.269464677474904,4.467874747786107,67.0,21.0,3.1904761904761907,21.0,139.61458854050076,3325.0,158.33333333333334,16
16_182,84,92,2.9782608695652173,5,0.295692923191627,0,3,22.636363636363637,249.0,11.0,11.993937862709872,0.8090398349558905,4.0,11.0,0.36363636363636365,11.0,161.9202385014413,2224.0,202.1818181818182,16
16_183,79,100,3.09,6,0.4515964946048557,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_187,10,54,2.0925925925925926,21,0.9764880955233463,17,6,19.833333333333332,238.0,12.0,13.822467437494872,1.4770978917519928,12.0,12.0,1.0,12.0,309.2661279202556,3395.0,282.9166666666667,16
16_189,67,116,2.853448275862069,33,0.6359424412678379,0,16,27.0,81.0,3.0,13.228756555322953,0.0,0.0,3.0,0.0,3.0,366.7237834301633,976.0,325.3333333333333,16
16_191,32,128,2.1953125,89,0.518304226930037,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_192,60,127,2.37007874015748,42,0.7948559778329737,21,4,18.307692307692307,238.0,13.0,12.425676476451327,3.3550574147710583,21.0,13.0,1.6153846153846154,13.0,212.93209462896127,2614.0,201.07692307692307,16
16_194,46,105,2.980952380952381,23,0.8433102401679704,5,31,9.375,75.0,8.0,5.974648824109127,2.615202805574687,13.0,8.0,1.625,8.0,95.83579706977973,1218.0,152.25,16
16_195,65,66,3.015151515151515,0,0.12309149097933257,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_196,53,54,3.0185185185185186,0,0.13608276348795428,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_197,114,114,3.0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,38.0,16
16_199,27,108,2.0555555555555554,45,0.8519722400520545,31,5,21.25,85.0,4.0,11.7011395456454,2.0615528128088303,9.0,4.0,2.25,4.0,361.02677647694406,1702.0,425.5,16
16_2,83,92,3.010869565217391,4,0.31429548696963383,0,5,19.8,99.0,5.0,23.80546155822231,1.7888543819998317,6.0,5.0,1.2,5.0,280.34032888615934,1616.0,323.2,16
16_202,87,89,2.9887640449438204,0,0.238097670107721,1,1,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,45.0,16
16_204,20,66,1.7878787878787878,12,0.8860482972623926,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_205,53,55,3.036363636363636,0,0.18891859540615816,0,2,14.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,116.0,116.0,16
16_207,41,88,2.6818181818181817,15,0.9772757648612606,15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_21,119,210,3.4047619047619047,3,0.5203754537791682,0,88,9.23076923076923,120.0,13.0,8.197091416612828,1.4500221041639687,7.0,13.0,0.5384615384615384,13.0,134.95084575218775,1764.0,135.69230769230768,16
16_210,48,53,2.981132075471698,3,0.3095012139739986,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_212,38,55,2.727272727272727,7,0.7565649822656162,6,4,16.5,66.0,4.0,9.46924847422786,0.5773502691896257,2.0,4.0,0.5,4.0,156.48295966867022,757.0,189.25,16
16_213,10,26,3.5384615384615383,1,0.5817744738827396,0,15,7.444444444444445,67.0,9.0,6.482883446258908,0.44095855184409843,2.0,9.0,0.2222222222222222,9.0,92.20192212987995,785.0,87.22222222222223,16
16_24,4,156,1.8333333333333333,119,0.4796952437555753,32,1,21.0,42.0,2.0,15.556349186104045,3.5355339059327378,5.0,2.0,2.5,2.0,323.85490578343877,798.0,399.0,16
16_25,40,55,2.981818181818182,2,0.7068686580004094,4,9,11.285714285714286,79.0,7.0,6.651172470932869,0.7867957924694431,3.0,7.0,0.42857142857142855,7.0,58.48605857483515,494.0,70.57142857142857,16
16_27,171,184,3.0380434782608696,3,0.26378596693280987,0,10,14.0,14.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,51.0,51.0,16
16_28,13,152,3.888157894736842,2,0.35564216902329127,0,137,6.625,159.0,24.0,5.837007124709807,1.2846642825425558,13.0,24.0,0.5416666666666666,24.0,100.42964766658689,1581.0,65.875,16
16_3,143,157,2.910828025477707,14,0.2859037891414437,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_30,160,181,2.8784530386740332,20,0.34420574314749025,1,0,19.666666666666668,472.0,24.0,12.603197201906545,1.4135729219948656,19.0,24.0,0.7916666666666666,24.0,170.05418999904674,5518.0,229.91666666666666,16
16_31,104,160,3.14375,9,0.6524928009916383,5,42,11.914893617021276,560.0,47.0,10.086214844020574,2.436045991767304,48.0,47.0,1.0212765957446808,47.0,242.18344970651557,9457.0,201.2127659574468,16
16_33,128,205,2.5365853658536586,47,0.7375622597718067,26,4,17.476190476190474,367.0,21.0,11.360541569921075,1.8948551898433263,23.0,21.0,1.0952380952380953,21.0,236.98596502545803,5410.0,257.6190476190476,16
16_34,104,142,3.1267605633802815,7,0.5439435062653031,2,29,20.09090909090909,221.0,11.0,11.793680896603448,0.40451991747794525,2.0,11.0,0.18181818181818182,11.0,134.14205496074268,2320.0,210.9090909090909,16
16_38,53,211,2.4739336492890995,115,0.8124232859640453,13,30,18.432835820895523,1235.0,67.0,9.70195837868457,2.7821554529302563,131.0,67.0,1.955223880597015,67.0,201.2709796183855,15088.0,225.19402985074626,16
16_39,181,195,2.943589743589744,11,0.29056900434495075,1,2,11.636363636363637,128.0,11.0,4.904543348217595,2.792848008753788,22.0,11.0,2.0,11.0,38.18329001492192,904.0,82.18181818181819,16
16_4,75,95,3.168421052631579,2,0.429067062628819,0,18,12.0,36.0,3.0,16.522711641858304,0.0,0.0,3.0,0.0,3.0,135.65520017062866,320.0,106.66666666666667,16
16_40,136,143,3.006993006993007,3,0.22191558782511753,0,4,11.666666666666666,245.0,21.0,14.880636187116911,0.9807674351775566,11.0,21.0,0.5238095238095238,21.0,294.2277867166704,4216.0,200.76190476190476,16
16_41,94,119,3.0840336134453783,6,0.47975685813582547,1,18,15.25,183.0,12.0,12.94832386485181,1.1645001528813148,5.0,12.0,0.4166666666666667,12.0,82.99780939058792,1434.0,119.5,16
16_43,109,120,2.966666666666667,6,0.34135994294037764,1,4,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,39.0,39.0,16
16_44,76,88,3.0681818181818183,3,0.3650052604078355,0,9,8.4,42.0,5.0,7.127411872482185,4.024922359499622,9.0,5.0,1.8,5.0,18.87591057406238,267.0,53.4,16
16_45,133,200,2.62,55,0.5978184797021312,11,1,17.0,51.0,3.0,12.489995996796797,0.0,0.0,3.0,0.0,3.0,341.1583210182627,984.0,328.0,16
16_46,151,173,2.959537572254335,13,0.3790806121377387,1,8,17.4,348.0,20.0,8.139571953054249,1.7167901505579042,20.0,20.0,1.0,20.0,212.9824492398623,6981.0,349.05,16
16_47,103,111,3.036036036036036,2,0.2672393522984053,0,6,19.6,98.0,5.0,7.569676347110224,0.44721359549995804,1.0,5.0,0.2,5.0,130.3583522448792,1098.0,219.6,16
16_49,151,205,2.848780487804878,38,0.5346438943213083,3,13,16.321428571428573,457.0,28.0,16.737745260402203,2.0637972912229676,42.0,28.0,1.5,28.0,499.4032457362005,11347.0,405.25,16
16_5,57,72,3.0555555555555554,4,0.5003910833605346,1,10,20.444444444444443,184.0,9.0,15.403823479181321,1.3333333333333335,4.0,9.0,0.4444444444444444,9.0,263.6218883173399,3018.0,335.3333333333333,16
16_50,59,86,2.744186046511628,20,0.5977614419231715,3,4,5.611111111111111,101.0,18.0,7.080535779734792,0.5483188805533163,4.0,18.0,0.2222222222222222,18.0,71.82240260768133,1352.0,75.11111111111111,16
16_51,142,147,2.9659863945578233,5,0.18188382512203063,0,0,8.923076923076923,116.0,13.0,9.241766952821111,1.5483655567842811,9.0,13.0,0.6923076923076923,13.0,31.584238198254877,550.0,42.30769230769231,16
16_56,168,183,2.9453551912568305,11,0.30967505046781507,1,3,11.924242424242424,787.0,66.0,9.22089701303196,2.427935706494675,55.0,66.0,0.8333333333333334,66.0,141.46184260694795,14023.0,212.46969696969697,16
16_58,53,61,3.098360655737705,1,0.351421780428537,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_6,9,191,3.0837696335078535,23,1.2579425262242883,40,119,20.857142857142858,292.0,14.0,16.11428961109765,4.497251908140651,27.0,14.0,1.9285714285714286,14.0,356.7985010193714,2679.0,191.35714285714286,16
16_60,134,172,3.1511627906976742,6,0.4463612954689867,0,32,7.266666666666667,109.0,15.0,8.746155618055173,1.7728105208558367,15.0,15.0,1.0,15.0,91.84770002564028,1440.0,96.0,16
16_61,99,105,3.019047619047619,2,0.23942850149054418,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_64,54,197,3.6751269035532994,5,0.5210278392979838,0,138,18.575,743.0,40.0,11.61539098318725,2.126601960272749,35.0,40.0,0.875,40.0,140.84225582417028,7654.0,191.35,16
16_66,183,208,2.9663461538461537,16,0.3458827750718659,0,9,7.571428571428571,53.0,7.0,4.613644360558612,0.7559289460184546,2.0,7.0,0.2857142857142857,7.0,20.061809252312976,328.0,46.857142857142854,16
16_67,148,152,2.9802631578947367,2,0.21439564641850056,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
16_7,99,126,3.1825396825396823,2,0.4270979962639714,0,25,17.875,143.0,8.0,16.313338101075452,4.657942525560891,21.0,8.0,2.625,8.0,203.15612398912742,2129.0,266.125,16
16_73,7,108,3.8425925925925926,5,0.4767890467332526,0,96,4.15,166.0,40.0,4.769292803566776,1.7155024680683848,37.0,40.0,0.925,35.0,75.14948687882878,2915.0,83.28571428571429,16
