,CEG_interactions_degree,CEG_interactions_w_degree,CEG_interactions_degree_u,CEG_interactions_w_degree_u,CEG_interactions_betweenness_centrality,CEG_interactions_w_betweenness_centrality,CEG_interactions_betweenness_centrality_u,CEG_interactions_w_betweenness_centrality_u,CEG_interactions_NMF1_d,CEG_interactions_NMF1_u,CEG_interactions_NMF2_d,CEG_interactions_NMF2_u,CEG_rel_agree_degree,CEG_rel_agree_w_degree,CEG_rel_agree_degree_u,CEG_rel_agree_w_degree_u,CEG_rel_agree_betweenness_centrality,CEG_rel_agree_w_betweenness_centrality,CEG_rel_agree_betweenness_centrality_u,CEG_rel_agree_w_betweenness_centrality_u,CEG_rel_agree_NMF1_d,CEG_rel_agree_NMF1_u,CEG_rel_agree_NMF2_d,CEG_rel_agree_NMF2_u
11_298,0.26153846153846155,0.061371841155234655,0.35,0.10057142857142858,0.023299374613275487,0.29148190857315287,0.016475995434260343,0.1449648073650975,0.08414111308205145,0.3124662039020132,0.20491968735423322,0.6897159103028988,0.26153846153846155,0.25904366219170455,0.35,0.3400352349100243,0.023299374613275487,0.0001941417763178589,0.016475995434260343,1.0513858576462956e-11,0.3695238034563114,0.5863524557807321,0.1318063382490452,0.07167712907735922
11_3,0.08205128205128205,0.010830324909747292,0.11666666666666667,0.021714285714285714,0.0006072393155572744,0.018815418350745395,0.0020013525228407044,0.02646883645880845,0.06367261350099337,0.1926011997336819,0.0,0.0,0.08205128205128205,0.05810325133271877,0.11666666666666667,0.0843062565892622,0.0006072393155572744,7.780896241490107e-05,0.0020013525228407044,1.3594350079618464e-14,0.0,0.0005686933534055244,0.09437979769963309,0.2192903372880192
11_304,0.4153846153846154,0.1181021144920062,0.5,0.176,0.047913779672348805,0.18919125622364794,0.07371207058409168,0.14211719530750247,0.2715014043973966,0.43637922432958215,0.18825346099573703,0.9954069977870752,0.4153846153846154,0.39217224273253004,0.5,0.4889762882177209,0.047913779672348805,0.00045579327382743454,0.07371207058409168,1.1930525758211718e-05,0.2495604961897688,0.7205394170728766,0.28506148712380963,0.22760804442237964
11_305,0.14871794871794872,0.025786487880350695,0.21666666666666667,0.05142857142857143,0.003427889399196453,0.10356768439322887,0.003974630854388844,0.07132409584353347,0.04598044583505521,0.054775212676912856,0.1684005381237225,0.5190188496916709,0.14871794871794872,0.14525812833179697,0.21666666666666667,0.2057072660777998,0.003427889399196453,0.0001459238279129371,0.003974630854388844,9.510495963646574e-10,0.3036951648264853,0.45867723348900463,0.027095209960181377,0.0
11_307,0.37948717948717947,0.23517276946879834,0.5,0.424,0.054143698297893526,0.1176427604389331,0.09383732575137482,0.17493566986084397,0.0,0.1434952726029918,3.267951268448064,4.888411344005395,0.37948717948717947,0.36276439380466385,0.5,0.46693579417505787,0.054143698297893526,0.026787051743164318,0.09383732575137482,6.049035935121175e-07,0.5369328852094677,0.9003937846521242,0.0,0.0
11_308,0.38461538461538464,0.14130995358432183,0.4666666666666667,0.2754285714285714,0.04319574741888598,0.1856351343933517,0.035861178358369716,0.09672026125730855,0.2496296830071014,0.1270327331214333,0.6692688293243996,0.1860554064644139,0.38461538461538464,0.39232843426837066,0.4666666666666667,0.4816024045768721,0.04319574741888598,3.9012707086293686e-07,0.035861178358369716,2.2045328306686216e-10,0.3882552547940904,0.2674421795455959,0.4120524563505893,0.05302254562558247
11_309,0.15897435897435896,0.027333677153171736,0.23333333333333334,0.052571428571428575,0.003668644028651929,0.07439938429004521,0.0043246741057830305,0.07480804422189828,0.08719537934179503,0.46235488893860766,0.11385438991205449,0.05709060979930037,0.15897435897435896,0.1670468475815665,0.23333333333333334,0.25291876976778666,0.003668644028651929,2.596151296045609e-07,0.0043246741057830305,9.789453706088526e-19,0.21081601254713453,0.0796822958875814,0.10257987248047866,0.6644166408928498
11_310,0.2923076923076923,0.08303249097472924,0.43333333333333335,0.1737142857142857,0.008886925162225794,0.08729330227667774,0.06223744743505714,0.13604410508238426,0.35228881125745287,0.0,1.4382724498889443,5.813816318078553,0.2923076923076923,0.31064488301814286,0.43333333333333335,0.4677311115572268,0.008886925162225794,6.660942297696664e-05,0.06223744743505714,1.0903038098466568e-10,0.7509675347790522,0.8647910690536789,0.42869939119437445,0.0
11_311,0.06153846153846154,0.006188757091284167,0.1,0.013714285714285714,0.000369096826395512,0.026253380685875984,0.0008081303671209209,0.031235932560852678,0.006212672331272427,0.04908291754855864,0.0270743565093484,0.09885758567127245,0.06153846153846154,0.06847883192784714,0.1,0.11128425869782613,0.000369096826395512,0.0,0.0008081303671209209,0.0,0.11088604201963574,0.2023701039133886,0.0,0.061075400954072025
11_312,0.4307692307692308,0.10366168127900979,0.525,0.18057142857142858,0.05604336751171986,0.39393860248125856,0.08602568099727816,0.20911917196492377,0.16827389185457559,0.2255812939158046,0.30541127538265195,0.0,0.4307692307692308,0.44770630267978845,0.525,0.5404031047371709,0.05604336751171986,0.0023836702136902136,0.08602568099727816,7.132804979207565e-05,0.48968713819727383,0.027053709655953287,0.2151068468392532,0.2965614164841419
