,CEG_interactions_degree,CEG_interactions_w_degree,CEG_interactions_degree_u,CEG_interactions_w_degree_u,CEG_interactions_betweenness_centrality,CEG_interactions_w_betweenness_centrality,CEG_interactions_betweenness_centrality_u,CEG_interactions_w_betweenness_centrality_u,CEG_interactions_NMF1_d,CEG_interactions_NMF1_u,CEG_interactions_NMF2_d,CEG_interactions_NMF2_u,CEG_rel_agree_degree,CEG_rel_agree_w_degree,CEG_rel_agree_degree_u,CEG_rel_agree_w_degree_u,CEG_rel_agree_betweenness_centrality,CEG_rel_agree_w_betweenness_centrality,CEG_rel_agree_betweenness_centrality_u,CEG_rel_agree_w_betweenness_centrality_u,CEG_rel_agree_NMF1_d,CEG_rel_agree_NMF1_u,CEG_rel_agree_NMF2_d,CEG_rel_agree_NMF2_u
1_147,0.4117647058823529,0.1415525114155251,0.4444444444444444,0.06040268456375839,0.0,0.46632124352331605,0.0,0.6331444759206798,0.05663197942370423,0.15957206096376733,2.302986193790583,0.3596805468783679,0.4117647058823529,0.5602726059219826,0.4444444444444444,0.4979184013322231,0.0,0.0,0.0,0.0,0.5429941549145025,0.689684946592659,0.26604346447006766,0.06171753369015678
1_161,0.4117647058823529,0.2785388127853881,0.5555555555555556,0.19463087248322147,0.04832474226804123,0.0,0.0,0.12747875354107646,0.32115404956826726,0.2272356220667926,0.0023796602529202585,0.918360063865022,0.4117647058823529,0.5797415381740979,0.5555555555555556,0.6061615320566195,0.04832474226804123,0.0,0.0,0.0,0.0,0.7232065410577234,1.158682793242391,0.11103913778552763
1_180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11401718967211828,0.11360086552816495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689677037066609,0.0,0.0,0.09879103463630146
1_182,0.47058823529411764,0.0867579908675799,0.5555555555555556,0.09395973154362416,0.009664948453608246,0.5129533678756476,0.050377833753148624,0.20396600566572234,0.826849544776417,0.7797964629471213,0.2596123199091915,0.13250771142708398,0.47058823529411764,0.4845600916082012,0.5555555555555556,0.4329725228975853,0.009664948453608246,0.0,0.050377833753148624,0.0,0.6860783838032274,0.7117472578988775,0.10550394132316306,0.2010173791159422
1_188,0.35294117647058826,0.1232876712328767,0.5555555555555556,0.1610738255033557,0.04639175257731958,0.0,0.09319899244332495,0.021246458923512745,0.4232672484410165,0.4103587123475127,0.06534259391433568,0.6859285514667949,0.35294117647058826,0.37856257156890716,0.5555555555555556,0.5412156536219815,0.04639175257731958,0.10266159695817492,0.09319899244332495,0.05040659896502082,0.0,0.9172337012486814,0.0,0.14584611685740115
1_28,0.35294117647058826,0.2602739726027397,0.5555555555555556,0.26174496644295303,0.3801546391752577,0.5077720207253885,0.47858942065491195,0.6770538243626061,2.04681228494709,2.936870655942433,0.0,0.06629791064730543,0.35294117647058826,0.20850061634102887,0.5555555555555556,0.2620038856508465,0.3801546391752577,0.3022813688212928,0.47858942065491195,0.10635529745924278,0.011407307200346252,0.5915899994190376,0.081095582400297,0.0
1_72,0.29411764705882354,0.0410958904109589,0.4444444444444444,0.040268456375838924,0.07731958762886597,0.7253886010362693,0.025188916876574312,0.5155807365439092,0.35150786540869183,0.40302541510332307,0.08091329159896272,0.17135188482913716,0.29411764705882354,0.3634200687061509,0.4444444444444444,0.4329725228975853,0.07731958762886597,0.0,0.025188916876574312,0.0,0.5766244986537367,0.4964307013374605,0.0,0.4570630146230048
3_12,0.8,0.6842105263157895,0.5,0.6923076923076923,0.0,0.0,0.0,0.0,0.5539299956683719,0.7885622008013319,2.241595861218277,0.6004732301603771,0.8,0.5297297297297294,0.5,0.03414634146341466,0.0,0.0,0.0,0.0,0.6745847511244843,0.6763500943761511,0.0,0.24109761181513564
3_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06189100429210059,0.06979740980319073,0.27495588083812905,0.6497918430010221,0.0,0.0,0.0,0.7317073170731704,0.0,0.0,0.0,0.0,0.0,0.05587576687079185,1.0967093936869312,1.1735775108106008
3_2,0.8,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.8672715822545144,0.5779400506850983,1.1771592984947776,3.543977525260794,0.8,0.9213759213759212,0.5,0.8048780487804874,0.0,0.0,0.0,0.0,1.0686458025812384,1.0667778843599793,0.12124663813383099,0.0
3_4,1.0,0.8421052631578947,1.0,0.9230769230769231,1.0,1.0,1.0,0.6666666666666666,3.135875989166412,3.0381115843087834,0.0,0.0,1.0,0.5159705159705158,1.0,0.0,1.0,1.0,1.0,0.75,0.48027857849068506,0.15851657850477002,0.05622449057797803,0.7886098127685206
3_5,1.0,0.3684210526315789,1.0,0.07692307692307693,1.0,0.8333333333333333,1.0,1.0,0.29705679440190536,0.43194267692747806,0.5992624113728232,0.46410311322171977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9774766413584451,0.7194860312686563,0.8101488287164086,0.5793497977188526
4_101,0.654639175257732,0.46176327325864586,0.8189655172413793,0.40250756593169046,0.24950896568995465,0.8644940941724835,0.3144823436527768,0.3133870346297563,11.269526882460207,1.0796654556966028,7.5411727487666065,6.3933935700724405,0.654639175257732,0.6290202568518306,0.8189655172413793,0.7696403149584421,0.24950896568995465,0.32969028090476415,0.3144823436527768,0.00016714747801177947,0.3688717140098601,1.2203984857614991,1.2443282827598374,0.22643262270838543
4_103,0.24742268041237114,0.02264978080857282,0.28448275862068967,0.021184608733246867,0.009163431918899564,0.1531452238191948,0.011694197657883503,0.08278842527967353,0.5341482659625306,0.2843067697782798,0.0,1.0791135154442861,0.24742268041237114,0.2872607560318598,0.28448275862068967,0.32256851214097637,0.009163431918899564,0.0,0.011694197657883503,0.0,0.5904680065400494,0.4023112795031152,0.04697235588058046,0.9639621722430926
4_110,0.8298969072164949,0.39844130540672185,0.8879310344827587,0.42844790315607434,0.4745080423801438,0.8243088318512329,0.6569335639354955,0.6403735957702905,2.9764558342488425,2.295869886415951,4.18692214095671,0.5826079865108263,0.8298969072164949,0.714136156867588,0.8879310344827587,0.7242366189299684,0.4745080423801438,0.6384484143302268,0.6569335639354955,0.053619191257482296,0.4330415844523121,0.7727631094128871,0.8214343499014489,0.7302902811080437
4_112,0.7577319587628866,0.34413054067218707,0.8189655172413793,0.3899697362732382,0.3329865556941266,0.801847989617189,0.6292612699865886,0.9086138657449273,4.8917880776640885,0.09238610911543867,0.9247112285908022,0.0,0.7577319587628866,0.7377466249471745,0.8189655172413793,0.7823931630593157,0.3329865556941266,0.02562378389870491,0.6292612699865886,1.821329380375453e-06,0.606240239927473,0.0,0.7310329965420554,0.265072647409119
4_117,0.6494845360824743,0.16829030686799806,0.7068965517241379,0.18849978383052313,0.16853427606729252,0.5391208572850145,0.18057896565707965,0.33758495260597987,1.5266933220149084,0.06208100995931395,1.465532604141125,0.13908309182492695,0.6494845360824743,0.6923241921710963,0.7068965517241379,0.7328749988167027,0.16853427606729252,0.0033618946475285315,0.18057896565707965,3.6521923297930944e-10,0.6095349531250461,0.0,0.7194728652935777,0.5759631258129732
4_124,0.10824742268041238,0.010959571358986848,0.1810344827586207,0.019455252918287938,0.0,0.0,0.0008772653347824615,0.024309587180846925,0.23497870199472562,0.0062804628037887575,0.26854308659431314,0.006569778208307083,0.10824742268041238,0.12019278495056895,0.1810344827586207,0.1954960679642281,0.0,0.0,0.0008772653347824615,0.0,0.5927536302669049,0.0,0.0,0.0
4_127,0.030927835051546393,0.0017048222113979542,0.05172413793103448,0.0030263726761781237,0.0,0.0,0.00035654862139768373,0.006484277387401159,0.012555231791325143,0.0,0.0461895090664826,0.0,0.030927835051546393,0.012019278495056896,0.05172413793103448,0.01954960679642281,0.0,0.0,0.00035654862139768373,3.753112695239502e-08,0.03474230344435601,0.0,0.015700695208206824,0.0
4_130,0.35051546391752575,0.05796395518753044,0.4396551724137931,0.07479463899697363,0.01723167120219252,0.18701332417205252,0.03933398848913134,0.1685852784052301,0.3178719432907603,0.017778610700801507,0.4516297133649895,0.10648713993133682,0.35051546391752575,0.3048938007129016,0.4396551724137931,0.3608531587839711,0.01723167120219252,0.014499979720493036,0.03933398848913134,0.0003290049425147918,0.43047711356900303,0.0,0.1923480795732215,0.46366275857274647
4_132,0.6237113402061856,0.1444227959084267,0.6896551724137931,0.1422395157803718,0.1262012285209788,0.3782424794467387,0.16831532635600355,0.2968535890294513,1.6578315533858081,0.41825078363172663,1.3198882728753965,0.7290050394586665,0.6237113402061856,0.6342151997995545,0.6896551724137931,0.66583730560914,0.1262012285209788,0.007156240299402304,0.16831532635600355,0.00024211420488533296,0.5871958391525346,0.19250914733535165,0.7376695102763645,1.1743312404365318
4_135,0.30412371134020616,0.04992693619094009,0.3793103448275862,0.04626026805015132,0.01014180158710716,0.19225122338063722,0.014449745282284798,0.1508081499760804,1.6428198402337064,0.41446991069215045,0.06096662119869793,0.31813104745061127,0.30412371134020616,0.2945336590628925,0.3793103448275862,0.3470612541646526,0.01014180158710716,0.00010752028284449487,0.014449745282284798,3.3676350119749145e-09,0.6984452189348864,0.060792456210891785,0.06209535399150654,0.8250918059520735
4_141,0.33505154639175255,0.049196298100340964,0.43103448275862066,0.07868568958063121,0.0094988930209655,0.22853405014089767,0.019787789682661518,0.07675626448764858,1.4124220070518423,1.5342364195226128,0.6258359503074447,0.3680398394620186,0.33505154639175255,0.3579538766618013,0.43103448275862066,0.4453721878821199,0.0094988930209655,0.0006230050467311392,0.019787789682661518,3.024102399240184e-11,0.6968009238991307,0.24148022632867802,0.4612868746165496,1.199042197953534
4_145,0.041237113402061855,0.00219191427179737,0.06896551724137931,0.0038910505836575876,0.0,0.0,5.757023361578223e-05,0.01922286375412874,0.08232234601381233,0.518205831821671,0.019445036698191136,0.4372951537523293,0.041237113402061855,0.036057835485170685,0.06896551724137931,0.058648820389268434,0.0,0.0,5.757023361578223e-05,6.569346771169819e-12,0.2350458864620396,0.23018497014094175,0.0,0.788844389429033
4_146,0.8041237113402062,0.448368241597662,0.8620689655172413,0.4383916990920882,0.4910788011276116,0.7584503554141782,0.9118675975268153,1.0,1.9558148840067051,0.05776986113287109,5.80555539270224,0.8909611881338948,0.8041237113402062,0.7713407566042368,0.8620689655172413,0.8373667946174392,0.4910788011276116,0.030572281956475243,0.9118675975268153,4.872136770930418e-06,0.5733363590182622,0.36189780085603224,0.8697070617282319,0.7204618262608817
4_147,0.5979381443298969,0.18290306867998052,0.6379310344827587,0.1880674448767834,0.09596502646325861,0.24522028071235094,0.12149311282510378,0.18844252026981517,1.8797265275620885,0.11295995396142819,1.2268968875466082,0.11779527340242027,0.5979381443298969,0.6123287833548794,0.6379310344827587,0.6246719291833488,0.09596502646325861,6.432368081919795e-05,0.12149311282510378,1.3129630757747058e-11,0.5808063607246551,0.0,0.600563273895663,0.7891682666960168
4_148,0.12371134020618557,0.010472479298587432,0.19827586206896552,0.018158236057068743,0.0010202524960630408,0.025626578245324456,0.003779995115069171,0.026821685518991556,0.2049558039150648,3.237273481893157,0.0656670622804563,4.471890716831637,0.12371134020618557,0.08313334292414354,0.19827586206896552,0.13521811367525777,0.0010202524960630408,0.06436553146591163,0.003779995115069171,0.028778156473190562,0.18923484703640633,1.009578845291255,0.12142227453824925,0.5093684258202309
4_149,0.3711340206185567,0.05504140282513395,0.43103448275862066,0.06658019887591872,0.07423209719178137,0.35569662140039837,0.03405113240686116,0.1670431431963747,0.985106467199932,1.4747514667834694,0.1448792849309887,5.529842994252926,0.3711340206185567,0.3495447482483848,0.43103448275862066,0.4030218087469368,0.07423209719178137,0.003047416671936564,0.03405113240686116,6.85411768157853e-06,0.6418338296300733,1.1859884476731846,0.05650302731425863,0.22433992145365333
4_151,0.2268041237113402,0.02800779347296639,0.31896551724137934,0.04236921746649373,0.022764360104492506,0.21125280791579518,0.019453522348776238,0.11864702515669974,0.7997977318661301,1.1410188794950273,0.06189529603167032,2.5248989398712673,0.2268041237113402,0.21933752386991331,0.31896551724137934,0.29950463078948236,0.022764360104492506,0.0026046890703400423,0.019453522348776238,1.1438612837193992e-05,0.6166307690809505,0.5859378314509698,0.0,0.5430752151272072
4_152,0.19072164948453607,0.023136872868972237,0.28448275862068967,0.030696065715520967,0.003607520693842048,0.14461433601590606,0.015970033589236043,0.2110882924776984,0.10721827022409382,0.34607036618852477,0.0,0.052341290912245916,0.19072164948453607,0.12164566476865275,0.28448275862068967,0.17970600093634817,0.003607520693842048,0.06907504189837058,0.015970033589236043,0.005472781312947737,0.0,0.06586564581788314,0.09158521740426483,0.5189882827697018
4_153,0.05154639175257732,0.003896736483195324,0.08620689655172414,0.006917423259835711,0.0,0.009600052181113844,0.0,0.00789451751836588,0.11635619876797341,0.131785160840622,0.06771593607907761,0.06378730067077953,0.05154639175257732,0.02103373736634957,0.08620689655172414,0.03421181189373992,0.0,0.00042318322387900024,0.0,2.439522930516925e-06,0.10141427012287892,0.0,0.0,0.19343817374137723
4_156,0.26804123711340205,0.04432537749634681,0.39655172413793105,0.06182447038478167,0.0019193329547264758,0.056754140703309815,0.018329049373914906,0.05453209288538456,1.3870402102811508,0.21098954464106173,0.6650449707700703,0.08058651399693657,0.26804123711340205,0.27736436308917656,0.39655172413793105,0.39397112363076825,0.0019193329547264758,0.0,0.018329049373914906,3.5012991393572334e-11,0.6012561513168555,0.0763424791091076,0.3912393927497738,0.3159530140997938
4_157,0.5876288659793815,0.1264003896736483,0.6724137931034483,0.13834846519671423,0.0868706192882343,0.3209691314448237,0.10382044364771441,0.18608254359756857,1.7276733252980179,0.0,1.833984963413168,0.023262630106627904,0.5876288659793815,0.5747761329207272,0.6724137931034483,0.6463270976443998,0.0868706192882343,0.005928913022993462,0.10382044364771441,5.657723819820018e-05,0.48553377680363474,0.0,0.8531066347605685,0.0
4_162,0.10309278350515463,0.009011203117389186,0.15517241379310345,0.014699524427150886,0.0,0.039109561609362166,0.00014804311292646749,0.03068208699233103,0.008025571291480607,0.06502574356332319,0.03394108660877341,0.09303323044292804,0.10309278350515463,0.12019278495056895,0.15517241379310345,0.1759464611678053,0.0,0.0,0.00014804311292646749,0.0,0.09363610182575872,0.020348941036021032,0.006251127457847481,0.5017052218794352
4_165,0.8041237113402062,0.38602045786653677,0.8793103448275862,0.4310419368785128,0.2976598866720271,0.43665513882790336,0.5518550323947302,0.5542348609730656,5.23784547892225,0.5454162067928083,0.10471834166876236,1.5523837489380756,0.8041237113402062,0.8153799783836597,0.8793103448275862,0.8685669363864219,0.2976598866720271,9.185619477903682e-05,0.5518550323947302,1.5391626665120457e-07,0.6034516022359475,0.8672049810088535,0.868590180802804,0.5292929343965203
4_173,0.4845360824742268,0.08889430102289332,0.5775862068965517,0.1219195849546044,0.054367706405674496,0.36008345036368933,0.0873354693939975,0.29284462906430325,1.6810450825364567,1.6582189739856712,0.8896151192319246,0.9549009448140553,0.4845360824742268,0.47228738238363255,0.5775862068965517,0.5720375422010825,0.054367706405674496,0.011457749511590277,0.0873354693939975,7.798880092302193e-08,0.6217160951771229,0.7397272461559768,0.5188296603490429,0.6055005664152519
4_174,0.25773195876288657,0.020457866536775452,0.3620689655172414,0.028534370946822308,0.009361441925524329,0.23980686526035683,0.014093113007969433,0.163910303173272,0.2252717072829971,0.1903618440473148,0.0,0.11555680633183958,0.25773195876288657,0.2794482250100728,0.3620689655172414,0.38936300202875435,0.009361441925524329,0.0,0.014093113007969433,2.4423505625898278e-12,0.24998966181553847,0.0,0.08757068201871443,0.6824215439234881
4_177,0.41237113402061853,0.06819288845591817,0.5172413793103449,0.05101599654128837,0.016736985221977294,0.36584858312786617,0.038562416858468195,0.3637536169706183,1.6952536984111042,0.19934236393531174,0.8469589680711331,0.5351368439730587,0.41237113402061853,0.3976356926627095,0.5172413793103449,0.4956639889843033,0.016736985221977294,9.79816724647131e-07,0.038562416858468195,0.00033242464315401166,0.529476585824004,0.36812084731822053,0.5421207116173449,1.0888974415533759
4_181,0.5824742268041238,0.11373599610326351,0.7241379310344828,0.17120622568093385,0.07834023680473533,0.5402098746159929,0.19189941005746908,0.35548799368593453,0.4689891882919342,1.1433484457912073,0.4904973469595051,2.154767041669544,0.5824742268041238,0.5881976525976963,0.7241379310344828,0.7389470765717273,0.07834023680473533,2.8913205103250887e-05,0.19189941005746908,1.288625878435518e-06,0.5938173900261682,1.17446679052902,0.20011531323960677,0.343747675896547
4_184,0.02577319587628866,0.0014612761811982464,0.04310344827586207,0.0025940337224383916,0.0,0.0,0.0,0.004723847763612609,0.058771607790139,0.06331796775464987,0.017248020018412746,0.004065841408347802,0.02577319587628866,0.01502409811882112,0.04310344827586207,0.024437008495528514,0.0,0.0,0.0,5.5541508724865105e-11,0.07430753876947778,0.0,0.0008724455765780143,0.09332208756567828
4_19,0.520618556701031,0.08426692644909888,0.6120689655172413,0.09424989191526156,0.08803383217904244,0.5131168542901294,0.12610468536612382,0.44492694661892046,0.14701192415236616,0.2459163731924199,1.3869546397789054,0.6396555863159767,0.520618556701031,0.5491819496056896,0.6120689655172413,0.616177797845091,0.08803383217904244,0.011364054313602696,0.12610468536612382,9.960693713891471e-05,0.610143375278674,0.21322196839552543,0.2986850086076244,0.9947954862442233
4_194,0.6443298969072165,0.16585484656600097,0.7241379310344828,0.1949848681366191,0.23442793566105494,0.8516069707574236,0.2521525401744602,0.5259905808271882,1.37825161446264,0.14895555669949173,1.3336704696112616,0.38840697018010883,0.6443298969072165,0.6706788686344485,0.7241379310344828,0.7308044947567023,0.23442793566105494,0.0015755674063783142,0.2521525401744602,1.2627106914610479e-05,0.6323103133661054,0.2984666864767986,0.5659192678984604,0.8889583106734533
4_196,0.17525773195876287,0.011446663419386265,0.21551724137931033,0.015131863380890618,0.1052082960695808,0.3702220462409048,0.006544492487303679,0.12996565168374521,0.0488006999460455,0.07111664595948092,0.14704419968676125,0.25476178116010095,0.17525773195876287,0.14573375175256487,0.21551724137931033,0.17839016201735816,0.1052082960695808,0.014266277869596656,0.006544492487303679,5.7489171861989813e-05,0.16689463477659428,0.0,0.017138792931795273,0.6435898963271863
4_205,0.7422680412371134,0.2730150998538724,0.7758620689655172,0.31344574146130566,0.2566872618354499,0.521532976712909,0.2354120534531536,0.30970026290248215,2.790740920190724,0.8498320377824404,5.063264304302687,0.0,0.7422680412371134,0.6839018139044865,0.7758620689655172,0.6910325924510242,0.2566872618354499,0.14332903191618449,0.2354120534531536,0.0001008219152251407,0.5115389314055241,0.0708759556748574,0.8670395679622092,0.8641132886575932
