,E_votes_3,E_votes_num,E_votes_mean,E_votes_2,E_votes_std,E_votes_1,E_votes_4,E_likes_mean,E_likes_sum,E_likes_num,E_likes_std,E_dislikes_std,E_dislikes_sum,E_dislikes_num,E_dislikes_mean,E_com_num,E_com_std,E_com_sum,E_com_mean,E_uid,E_target,E_comid
282,56,101,2.5841584158415842,39,0.604439024760534,3,3,20.884615384615383,543.0,26.0,8.510355682705267,0.928190961784514,18.0,26.0,0.6923076923076923,26.0,105.04141307854944,5006.0,192.53846153846155,16_153,1,16
283,103,111,2.918918918918919,4,0.38459270392396666,3,1,22.46153846153846,292.0,13.0,10.227539494060343,0.9674179220468453,7.0,13.0,0.5384615384615384,13.0,194.13113463815492,4177.0,321.3076923076923,16_154,1,16
284,43,85,2.388235294117647,23,0.8322962734716124,16,3,25.625,205.0,8.0,10.18314433617773,0.4629100498862757,2.0,8.0,0.25,8.0,141.90835825580234,1491.0,186.375,16_155,1,16
285,18,101,2.287128712871287,70,0.6831783612405526,5,8,10.5,21.0,2.0,6.363961030678928,0.0,4.0,2.0,2.0,2.0,304.05591591021545,482.0,241.0,16_156,1,16
286,6,34,3.823529411764706,0,0.38695299497594754,0,28,0.0,0.0,1.0,,,2.0,1.0,2.0,1.0,,19.0,19.0,16_157,1,16
287,116,134,2.843283582089552,12,0.47262628279336355,5,1,20.563636363636363,1131.0,55.0,11.342747130122953,5.8561889907131155,152.0,55.0,2.7636363636363637,55.0,259.29676717617104,18907.0,343.76363636363635,16_158,1,16
288,38,48,2.875,8,0.4436310523828307,0,2,,,,,,,,,,,,,16_159,1,16
289,1,86,1.127906976744186,6,0.4549469685425394,78,1,,,,,,,,,,,,,16_16,1,16
290,132,140,2.942857142857143,8,0.23294883408407646,0,0,,,,,,,,,,,,,16_162,1,16
291,73,93,3.10752688172043,2,0.5205007119277985,2,16,20.1,201.0,10.0,13.118688958886098,3.2812599206199233,19.0,10.0,1.9,10.0,107.31578531501215,1983.0,198.3,16_163,1,16
292,13,41,2.317073170731707,28,0.4711169913218957,0,0,36.25,145.0,4.0,10.242883708539635,2.0,4.0,4.0,1.0,4.0,239.47024867402632,1632.0,408.0,16_164,1,16
293,69,77,2.961038961038961,4,0.3784163135447528,1,3,12.166666666666666,73.0,6.0,15.038838607640773,2.857738033247041,7.0,6.0,1.1666666666666667,6.0,101.74166632538837,523.0,87.16666666666667,16_169,1,16
294,63,128,3.4140625,6,0.5822484756541444,0,59,10.5,21.0,2.0,14.849242404917497,2.1213203435596424,3.0,2.0,1.5,2.0,9.899494936611665,48.0,24.0,16_17,1,16
295,50,54,2.925925925925926,4,0.26435052857271446,0,0,17.6,88.0,5.0,11.88696765369537,2.345207879911715,10.0,5.0,2.0,5.0,226.75140572882893,939.0,187.8,16_173,1,16
296,37,44,2.8863636363636362,6,0.38675207435646347,0,1,46.0,46.0,1.0,,,0.0,1.0,0.0,1.0,,277.0,277.0,16_174,1,16
297,13,81,3.7037037037037037,4,0.6213783960769085,1,63,,,,,,,,,,,,,16_177,1,16
298,16,26,3.3846153846153846,0,0.4961389383568339,0,10,,,,,,,,,,,,,16_179,1,16
299,4,97,3.9587628865979383,0,0.19987109247774576,0,93,14.538461538461538,189.0,13.0,11.68057778690324,0.3755338080994053,2.0,13.0,0.15384615384615385,13.0,147.62026822135093,2612.0,200.92307692307693,16_18,1,16
300,4,29,1.7586206896551724,14,0.6894704186026248,11,0,32.55555555555556,293.0,9.0,18.00077158840081,1.0,6.0,9.0,0.6666666666666666,9.0,269.503607479463,2783.0,309.22222222222223,16_180,1,16
301,46,84,2.5238095238095237,24,0.7679763813541681,10,4,16.68421052631579,317.0,19.0,10.729257153425278,4.5749125195355935,67.0,19.0,3.526315789473684,19.0,144.17782636048818,3052.0,160.6315789473684,16_181,1,16
302,63,70,2.9857142857142858,4,0.3181858513901026,0,3,22.444444444444443,202.0,9.0,12.531072491122927,0.8819171036881969,4.0,9.0,0.4444444444444444,9.0,148.93716049991613,1706.0,189.55555555555554,16_182,1,16
303,44,65,3.1384615384615384,6,0.5555662392135129,0,15,,,,,,,,,,,,,16_183,1,16
304,10,45,2.2666666666666666,19,0.9629500128629351,10,6,19.181818181818183,211.0,11.0,14.302574466285305,1.513574937328539,12.0,11.0,1.0909090909090908,11.0,320.49955325454613,2961.0,269.1818181818182,16_187,1,16
305,55,91,2.934065934065934,21,0.6289709020331505,0,15,42.0,42.0,1.0,,,0.0,1.0,0.0,1.0,,744.0,744.0,16_189,1,16
306,16,21,3.0952380952380953,0,0.6248809410409238,1,4,,,,,,,,,,,,,16_190,1,16
307,31,96,2.3020833333333335,63,0.5051272203830734,2,0,,,,,,,,,,,,,16_191,1,16
308,46,96,2.4166666666666665,35,0.7492686492653556,12,3,19.25,154.0,8.0,15.508062419270823,4.105745103771404,20.0,8.0,2.5,8.0,258.7462905186137,1814.0,226.75,16_192,1,16
309,30,80,3.1,15,0.8801610899737601,4,31,9.285714285714286,65.0,7.0,6.447590912226719,2.7342623276105886,13.0,7.0,1.8571428571428572,7.0,96.16949323237296,978.0,139.71428571428572,16_194,1,16
310,57,58,3.0172413793103448,0,0.1313064328597226,0,1,,,,,,,,,,,,,16_195,1,16
311,31,32,3.03125,0,0.1767766952966369,0,1,,,,,,,,,,,,,16_196,1,16
312,79,79,3.0,0,0.0,0,0,,,,,,,,,,,,,16_197,1,16
313,21,73,2.1506849315068495,27,0.907855116878243,20,5,14.0,28.0,2.0,14.142135623730951,1.4142135623730951,2.0,2.0,1.0,2.0,474.4686501761734,737.0,368.5,16_199,1,16
314,76,84,3.0,4,0.3104602102825332,0,4,19.8,99.0,5.0,23.80546155822231,1.7888543819998317,6.0,5.0,1.2,5.0,280.34032888615934,1616.0,323.2,16_2,1,16
315,2,64,3.96875,0,0.17536809360305042,0,62,,,,,,,,,,,,,16_20,1,16
316,52,54,2.9814814814814814,0,0.30657823900552045,1,1,,,,,,,,,,,,,16_202,1,16
317,19,44,2.1363636363636362,12,0.8515624242343394,13,0,,,,,,,,,,,,,16_204,1,16
318,29,29,3.0,0,0.0,0,0,,,,,,,,,,,,,16_205,1,16
319,20,55,2.690909090909091,8,1.1034076388662615,12,15,,,,,,,,,,,,,16_207,1,16
320,98,175,3.4057142857142857,3,0.5262876148365814,0,74,8.166666666666666,98.0,12.0,7.5658723384963515,1.5050420310248867,7.0,12.0,0.5833333333333334,12.0,139.71732826740504,1569.0,130.75,16_21,1,16
321,26,30,2.933333333333333,3,0.36514837167011055,0,1,,,,,,,,,,,,,16_210,1,16
322,18,27,2.7037037037037037,4,0.775331929653101,3,2,24.5,49.0,2.0,3.5355339059327378,0.7071067811865476,1.0,2.0,0.5,2.0,24.748737341529164,643.0,321.5,16_212,1,16
323,3,124,1.7903225806451613,89,0.5144132903678776,31,1,32.0,32.0,1.0,,,0.0,1.0,0.0,1.0,,170.0,170.0,16_24,1,16
324,33,43,3.0,2,0.6172133998483676,2,6,11.285714285714286,79.0,7.0,6.651172470932869,0.7867957924694431,3.0,7.0,0.42857142857142855,7.0,58.48605857483515,494.0,70.57142857142857,16_25,1,16
325,141,152,3.0592105263157894,1,0.2632842150636992,0,10,,,,,,,,,,,,,16_27,1,16
326,13,127,3.8661417322834644,2,0.38549503783703293,0,112,7.0,147.0,21.0,6.1400325732035,1.3627702877384937,12.0,21.0,0.5714285714285714,21.0,106.31444824087602,1508.0,71.80952380952381,16_28,1,16
327,110,124,2.8870967741935485,14,0.3177583429940982,0,0,,,,,,,,,,,,,16_3,1,16
328,131,151,2.8675496688741724,20,0.34010776113347163,0,0,19.391304347826086,446.0,23.0,12.812419863819576,1.4350221383481885,19.0,23.0,0.8260869565217391,23.0,171.7689872480977,5412.0,235.30434782608697,16_30,1,16
329,97,145,3.1379310344827585,8,0.6304836068797204,4,36,11.619047619047619,488.0,42.0,10.248027486474204,2.5643857611856875,46.0,42.0,1.0952380952380953,42.0,253.4296927658191,8903.0,211.97619047619048,16_31,1,16
330,100,115,2.9130434782608696,11,0.3876428404824077,1,3,,,,,,,,,,,,,16_32,0,16
331,116,170,2.7,45,0.5636944910941939,5,4,16.736842105263158,318.0,19.0,11.575079098664979,1.1647854507156372,12.0,19.0,0.631578947368421,19.0,209.89926573093572,4134.0,217.57894736842104,16_33,1,16
332,79,115,3.1739130434782608,5,0.5813002600827164,2,29,18.142857142857142,127.0,7.0,14.06447737420498,0.4879500364742666,2.0,7.0,0.2857142857142857,7.0,139.04367248150078,1336.0,190.85714285714286,16_34,1,16
333,50,176,2.5568181818181817,90,0.8121640164464253,8,28,17.423728813559322,1028.0,59.0,9.701054670410501,2.897428271812448,126.0,59.0,2.135593220338983,59.0,158.3585881198955,12256.0,207.72881355932202,16_38,1,16
334,147,160,2.925,11,0.3081696829007027,1,1,11.636363636363637,128.0,11.0,4.904543348217595,2.792848008753788,22.0,11.0,2.0,11.0,38.18329001492192,904.0,82.18181818181819,16_39,1,16
335,67,84,3.1547619047619047,2,0.4249464209755656,0,15,12.0,36.0,3.0,16.522711641858304,0.0,0.0,3.0,0.0,3.0,135.65520017062866,320.0,106.66666666666667,16_4,1,16
336,103,108,3.0277777777777777,1,0.214359874424389,0,4,11.6,174.0,15.0,17.174732270735067,1.121223821162776,9.0,15.0,0.6,15.0,338.46790661674817,3640.0,242.66666666666666,16_40,1,16
337,69,94,3.106382978723404,6,0.5381786309831953,1,18,14.125,113.0,8.0,15.860440455062129,0.3535533905932738,1.0,8.0,0.125,8.0,59.83250430517322,690.0,86.25,16_41,1,16
338,38,41,2.975609756097561,2,0.27274574955888675,0,1,26.0,26.0,1.0,,,0.0,1.0,0.0,1.0,,193.0,193.0,16_42,1,16
339,82,93,2.956989247311828,6,0.3876904439342114,1,4,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,39.0,39.0,16_43,1,16
340,66,78,3.076923076923077,3,0.38710483056938205,0,9,8.4,42.0,5.0,7.127411872482185,4.024922359499622,9.0,5.0,1.8,5.0,18.87591057406238,267.0,53.4,16_44,1,16
341,102,165,2.5515151515151517,52,0.6188705350057472,11,0,12.0,24.0,2.0,12.727922061357855,0.0,0.0,2.0,0.0,2.0,453.255446740577,791.0,395.5,16_45,1,16
342,122,144,2.951388888888889,13,0.4152657100527439,1,8,18.125,290.0,16.0,8.747380560297275,1.8439088914585775,20.0,16.0,1.25,16.0,234.89010728423622,5715.0,357.1875,16_46,1,16
343,81,89,3.044943820224719,2,0.2981043273583691,0,6,22.0,88.0,4.0,6.164414002968976,0.0,0.0,4.0,0.0,4.0,113.93126582871506,726.0,181.5,16_47,1,16
344,121,172,2.813953488372093,37,0.5621934466962674,3,11,15.84,396.0,25.0,17.302889932031587,2.0428737928059415,36.0,25.0,1.44,25.0,474.7627196821586,9196.0,367.84,16_49,1,16
345,47,58,3.0517241379310347,4,0.4361881854100927,0,7,20.375,163.0,8.0,16.465873800075112,1.4142135623730951,4.0,8.0,0.5,8.0,267.84323773431356,2464.0,308.0,16_5,1,16
346,38,60,2.65,17,0.6331251516304801,3,2,6.0,96.0,16.0,7.384668803225594,0.5773502691896257,4.0,16.0,0.25,16.0,74.55375577393804,1289.0,80.5625,16_50,1,16
347,115,120,2.9583333333333335,5,0.2006641633241396,0,0,8.923076923076923,116.0,13.0,9.241766952821111,1.5483655567842811,9.0,13.0,0.6923076923076923,13.0,31.584238198254877,550.0,42.30769230769231,16_51,1,16
348,12,175,2.0685714285714285,163,0.25344911363421696,0,0,,,,,,,,,,,,,16_53,1,16
349,139,152,2.9473684210526314,9,0.32120373110684874,1,3,11.446428571428571,641.0,56.0,9.434789862008575,2.61439571126196,54.0,56.0,0.9642857142857143,56.0,141.16906944805993,11659.0,208.19642857142858,16_56,1,16
350,36,43,3.116279069767442,1,0.3909270011981527,0,6,,,,,,,,,,,,,16_58,1,16
351,6,160,3.05625,17,1.2897607159479303,37,100,19.666666666666668,236.0,12.0,17.206411771796176,4.807664335582962,27.0,12.0,2.25,12.0,74.28120199415845,1160.0,96.66666666666667,16_6,1,16
352,108,141,3.148936170212766,6,0.4619240848693336,0,27,7.266666666666667,109.0,15.0,8.746155618055173,1.7728105208558367,15.0,15.0,1.0,15.0,91.84770002564028,1440.0,96.0,16_60,1,16
353,82,88,3.022727272727273,2,0.26161622885759966,0,4,,,,,,,,,,,,,16_61,1,16
354,33,163,3.7484662576687118,4,0.4886812473471302,0,126,18.580645161290324,576.0,31.0,11.301251239128014,2.2561743240816203,28.0,31.0,0.9032258064516129,31.0,151.93888839415544,6427.0,207.32258064516128,16_64,1,16
355,148,173,2.959537572254335,16,0.3790806121377386,0,9,7.571428571428571,53.0,7.0,4.613644360558612,0.7559289460184546,2.0,7.0,0.2857142857142857,7.0,20.061809252312976,328.0,46.857142857142854,16_66,1,16
356,127,129,3.0,1,0.125,0,1,,,,,,,,,,,,,16_67,1,16
357,80,106,3.207547169811321,2,0.4518107722756232,0,24,17.142857142857142,120.0,7.0,17.47787717304909,4.810702354423639,15.0,7.0,2.142857142857143,7.0,148.16030571808426,1492.0,213.14285714285714,16_7,1,16
358,7,87,3.8275862068965516,4,0.4872060008347577,0,76,3.806451612903226,118.0,31.0,5.134324719238221,1.8859982097848953,34.0,31.0,1.096774193548387,26.0,50.980735426388115,1499.0,57.65384615384615,16_73,1,16
359,108,121,3.041322314049587,4,0.32651427265578137,0,9,13.0,208.0,16.0,8.01664934163062,5.909032633745278,50.0,16.0,3.125,16.0,292.1036060487215,4190.0,261.875,16_75,1,16
360,149,161,2.9254658385093166,9,0.32697085174094415,2,1,18.0,90.0,5.0,24.809272460110556,0.8944271909999161,2.0,5.0,0.4,5.0,262.174560169365,1050.0,210.0,16_76,1,16
361,57,171,2.0701754385964914,69,0.7713925327798316,45,0,,,,,,,,,,,,,16_78,1,16
362,56,57,2.982456140350877,1,0.13245323570650439,0,0,3.0,6.0,2.0,2.8284271247461903,0.7071067811865476,1.0,2.0,0.5,2.0,16.263455967290593,57.0,28.5,16_8,1,16
363,92,92,3.0,0,0.0,0,0,,,,,,,,,,,,,16_81,1,16
364,96,124,3.1451612903225805,5,0.4543117440324438,0,23,13.2,528.0,40.0,12.424541471186403,7.003616282010389,119.0,40.0,2.975,39.0,298.3097888009492,11810.0,302.8205128205128,16_83,1,16
365,2,68,3.7794117647058822,5,0.6428850140982163,1,60,4.2,105.0,25.0,5.008326400438906,1.5000000000000002,20.0,25.0,0.8,25.0,33.02332509000267,1226.0,49.04,16_87,1,16
366,26,39,2.8461538461538463,8,0.6298897789321866,1,4,11.625,93.0,8.0,13.004806803639953,0.0,0.0,8.0,0.0,8.0,130.90972898473643,1466.0,183.25,16_88,1,16
367,86,93,2.924731182795699,4,0.3682083277222562,2,1,15.025,601.0,40.0,10.752429659837055,6.132667884747666,123.0,40.0,3.075,40.0,306.4641517079139,13323.0,333.075,16_89,1,16
368,63,101,2.6435643564356437,31,0.6096582389477166,4,3,7.5,15.0,2.0,0.7071067811865476,0.0,0.0,2.0,0.0,2.0,50.91168824543142,128.0,64.0,16_9,1,16
369,1,103,3.9902912621359223,0,0.09853292781642924,0,102,5.217391304347826,240.0,46.0,6.866708878440678,2.349324088221458,57.0,46.0,1.2391304347826086,46.0,91.20705593943978,4951.0,107.6304347826087,16_90,1,16
370,106,135,3.162962962962963,2,0.4604898010021251,1,26,1.75,49.0,28.0,2.153807997220014,0.9048663264720761,9.0,28.0,0.32142857142857145,28.0,28.01065084653623,1307.0,46.67857142857143,16_91,1,16
371,150,150,3.0,0,0.0,0,0,,,,,,,,,,,,,16_92,1,16
372,131,144,2.9791666666666665,8,0.30078568445328036,0,5,,,,,,,,,,,,,16_93,1,16
373,115,135,2.9703703703703703,12,0.3851873113008463,0,8,0.6666666666666666,2.0,3.0,1.1547005383792517,0.0,0.0,3.0,0.0,3.0,9.451631252505216,91.0,30.333333333333332,16_94,1,16
374,3,161,1.1366459627329193,13,0.4401263229167553,144,1,9.0,9.0,1.0,,,0.0,1.0,0.0,1.0,,167.0,167.0,16_95,1,16
375,99,112,2.9285714285714284,6,0.4393747751637459,3,4,12.26,613.0,50.0,10.403708130140084,5.0379782145019165,104.0,50.0,2.08,50.0,97.00604020747726,6723.0,134.46,16_96,1,16
376,30,45,2.6222222222222222,13,0.5755980640283038,2,0,14.576923076923077,379.0,26.0,8.782587668440671,0.6894814104706632,9.0,26.0,0.34615384615384615,26.0,110.70087901812079,4375.0,168.26923076923077,16_98,1,16
377,12,79,3.7974683544303796,2,0.46353565501792693,0,65,2.127659574468085,100.0,47.0,3.061805529255968,1.2477546901865428,21.0,47.0,0.44680851063829785,47.0,25.21012527301721,1899.0,40.40425531914894,17_1,1,17
378,5,33,3.6666666666666665,3,0.6454972243679028,0,25,4.285714285714286,30.0,7.0,2.984084768360628,1.2535663410560174,5.0,7.0,0.7142857142857143,7.0,19.23414622364042,332.0,47.42857142857143,17_100,1,17
379,20,31,3.2580645161290325,0,0.6307530914435469,1,10,4.0,36.0,9.0,3.9370039370059056,1.0,6.0,9.0,0.6666666666666666,9.0,42.66080688928005,479.0,53.22222222222222,17_104,1,17
380,3,57,3.789473684210526,3,0.6192403787032471,1,50,4.222222222222222,190.0,45.0,3.2883326037874143,1.0140428138312647,22.0,45.0,0.4888888888888889,45.0,28.7541477025665,1967.0,43.71111111111111,17_109,1,17
381,11,16,3.1875,1,0.5439056290693574,0,4,6.333333333333333,19.0,3.0,0.5773502691896258,1.0,3.0,3.0,1.0,3.0,29.955522584881297,203.0,67.66666666666667,17_113,1,17
382,1,18,3.9444444444444446,0,0.23570226039551592,0,17,3.8461538461538463,50.0,13.0,3.2105595007244934,1.5730095277394138,11.0,13.0,0.8461538461538461,13.0,22.95117448533757,541.0,41.61538461538461,17_114,1,17
383,6,68,3.7058823529411766,4,0.7135955526895194,2,56,2.3333333333333335,70.0,30.0,1.4700066463216706,0.7768193328323317,15.0,30.0,0.5,30.0,50.72722862662547,1371.0,45.7,17_115,1,17
384,15,37,3.5945945945945947,0,0.4977426521283341,0,22,4.892857142857143,137.0,28.0,2.8588949654159075,0.916486273736323,17.0,28.0,0.6071428571428571,28.0,48.219447107625356,1605.0,57.32142857142857,17_117,1,17
385,13,31,3.5806451612903225,0,0.5016103101271011,0,18,6.25,50.0,8.0,4.621378891320518,1.4880476182856899,6.0,8.0,0.75,8.0,47.706693151260986,382.0,47.75,17_118,1,17
386,24,57,3.3859649122807016,1,0.7735443925970221,3,29,6.0,18.0,3.0,2.0,0.5773502691896258,2.0,3.0,0.6666666666666666,3.0,27.15388247255507,131.0,43.666666666666664,17_124,1,17
387,4,13,3.3846153846153846,2,0.7679476477883045,0,7,2.466666666666667,37.0,15.0,1.7674302033770737,2.058663459163551,10.0,15.0,0.6666666666666666,15.0,121.48642879331165,1675.0,111.66666666666667,17_125,0,17
388,7,57,1.8771929824561404,15,1.0533988431771788,28,7,0.0,0.0,1.0,,,2.0,1.0,2.0,1.0,,12.0,12.0,17_128,1,17
389,9,15,3.0,3,0.6546536707079771,0,3,4.545454545454546,50.0,11.0,4.865462698729409,2.522624895547565,20.0,11.0,1.8181818181818181,11.0,41.54712548857787,614.0,55.81818181818182,17_129,0,17
390,27,77,3.4805194805194803,5,0.6807578905430101,1,44,2.4,24.0,10.0,1.8973665961010275,1.5951314818673865,11.0,10.0,1.1,10.0,49.41839513559478,832.0,83.2,17_130,1,17
391,7,16,2.9375,5,0.7719024117939607,0,4,2.3333333333333335,14.0,6.0,1.3662601021279464,0.408248290463863,1.0,6.0,0.16666666666666666,6.0,11.250185183661051,139.0,23.166666666666668,17_131,0,17
392,25,43,2.9767441860465116,8,0.7067151407349103,1,9,2.75,11.0,4.0,1.707825127659933,0.816496580927726,4.0,4.0,1.0,4.0,18.81488772222678,144.0,36.0,17_133,1,17
393,6,59,3.830508474576271,2,0.4606046390860961,0,51,2.5625,41.0,16.0,2.8975564417856186,0.7932002689527196,5.0,16.0,0.3125,16.0,35.563030898204765,625.0,39.0625,17_136,1,17
394,26,58,3.3620689655172415,4,0.6932829568929337,1,27,,,,,,,,,,,,,17_137,1,17
395,24,53,3.2641509433962264,3,0.8121894293116794,3,23,7.0,7.0,1.0,,,0.0,1.0,0.0,1.0,,39.0,39.0,17_138,0,17
396,7,57,3.8771929824561404,0,0.33113308926626067,0,50,,,,,,,,,,,,,17_140,1,17
397,9,16,3.0,2,0.816496580927726,1,4,4.571428571428571,32.0,7.0,1.511857892036909,1.1338934190276817,3.0,7.0,0.42857142857142855,7.0,25.21148642224507,346.0,49.42857142857143,17_146,0,17
398,40,53,3.0377358490566038,1,0.6493269933300584,3,9,,,,,,,,,,,,,17_147,1,17
399,12,78,3.628205128205128,7,0.7045118851637612,1,58,3.5714285714285716,75.0,21.0,2.0142350550873793,2.337071834990265,25.0,21.0,1.1904761904761905,21.0,24.55179171039206,817.0,38.904761904761905,17_15,1,17
400,47,62,3.2096774193548385,1,0.44857138526490636,0,14,4.052631578947368,77.0,19.0,2.9902375269928405,1.3701069237311883,17.0,19.0,0.8947368421052632,19.0,57.77876742292345,1424.0,74.94736842105263,17_19,1,17
401,38,62,2.967741935483871,13,0.6264064028179106,0,11,3.909090909090909,43.0,11.0,3.986340312982459,1.5491933384829668,11.0,11.0,1.0,11.0,32.26537688381379,557.0,50.63636363636363,17_2,1,17
402,17,24,2.75,5,0.6079187588743288,1,1,14.0,14.0,1.0,,,0.0,1.0,0.0,1.0,,43.0,43.0,17_20,1,17
403,33,37,3.0,2,0.3333333333333333,0,2,6.0,12.0,2.0,5.656854249492381,0.7071067811865476,3.0,2.0,1.5,2.0,30.405591591021544,95.0,47.5,17_22,1,17
404,4,31,3.806451612903226,1,0.4774484152736419,0,26,4.8,24.0,5.0,2.7748873851023212,1.0954451150103324,4.0,5.0,0.8,5.0,76.06707566352213,256.0,51.2,17_26,1,17
405,29,59,3.2711864406779663,7,0.6651551147736343,0,23,4.121212121212121,136.0,33.0,2.534235286008086,2.370909555679449,35.0,33.0,1.0606060606060606,33.0,21.42525768028629,1331.0,40.333333333333336,17_27,1,17
406,5,31,3.774193548387097,1,0.49730456257407235,0,25,2.4375,39.0,16.0,1.8962682651284688,0.8850612031567836,6.0,16.0,0.375,16.0,12.777421492617357,369.0,23.0625,17_3,1,17
407,9,37,3.27027027027027,3,1.0178585540417862,4,21,1.6428571428571428,46.0,28.0,1.7891501337389772,0.44095855184409843,7.0,28.0,0.25,28.0,30.164276850002512,1164.0,41.57142857142857,17_30,1,17
408,11,66,3.0303030303030303,13,1.122767144427579,9,33,5.956521739130435,137.0,23.0,3.096600201240727,2.1923330291431404,35.0,23.0,1.5217391304347827,23.0,44.17558390603043,1285.0,55.869565217391305,17_34,1,17
409,3,42,3.7857142857142856,3,0.5646373446828089,0,36,3.0,87.0,29.0,3.1396087108337016,0.985110831203116,16.0,29.0,0.5517241379310345,29.0,22.85836665443037,778.0,26.82758620689655,17_36,1,17
410,9,21,3.4761904761904763,1,0.6015852075182383,0,11,9.333333333333334,28.0,3.0,3.7859388972001824,0.0,0.0,3.0,0.0,3.0,61.07645481962205,286.0,95.33333333333333,17_37,1,17
411,14,55,3.672727272727273,2,0.5461835756561143,0,39,2.25,9.0,4.0,1.5,0.0,0.0,4.0,0.0,4.0,18.788294228055936,98.0,24.5,17_4,1,17
412,5,51,3.5686274509803924,7,0.8063473683415682,1,38,3.909090909090909,86.0,22.0,3.5174272376688007,0.9714540358261649,20.0,22.0,0.9090909090909091,22.0,183.8675235971982,2461.0,111.86363636363636,17_40,1,17
413,5,17,3.4705882352941178,2,0.7174300539794394,0,10,7.833333333333333,47.0,6.0,3.763863263545405,0.8366600265340756,3.0,6.0,0.5,6.0,23.06223464165315,268.0,44.666666666666664,17_42,0,17
414,0,91,3.4065934065934065,3,1.1735797277089344,16,72,5.0,275.0,55.0,3.1622776601683795,1.7471477477664132,52.0,55.0,0.9454545454545454,55.0,40.77479415501492,3056.0,55.56363636363636,17_45,1,17
415,31,75,3.3866666666666667,6,0.6954161370025885,1,37,0.9166666666666666,11.0,12.0,1.4433756729740643,0.0,0.0,12.0,0.0,12.0,8.638795510879273,205.0,17.083333333333332,17_5,1,17
416,48,67,2.8358208955223883,12,0.5928108422661289,2,5,3.5,28.0,8.0,4.4077853201547175,0.5175491695067657,3.0,8.0,0.375,8.0,39.362781550959674,424.0,53.0,17_53,0,17
417,2,8,2.75,4,0.8864052604279183,0,2,2.0,4.0,2.0,1.4142135623730951,0.7071067811865476,1.0,2.0,0.5,2.0,9.192388155425117,57.0,28.5,17_54,0,17
418,1,62,3.9838709677419355,0,0.12700012700019067,0,61,2.0,20.0,10.0,1.1547005383792515,1.2692955176439846,5.0,10.0,0.5,10.0,38.462247002020625,293.0,29.3,17_6,1,17
419,20,59,3.2203389830508473,13,0.7893208912199079,0,26,3.5384615384615383,46.0,13.0,3.152125859780576,1.12089707663561,5.0,13.0,0.38461538461538464,13.0,24.56467131722053,538.0,41.38461538461539,17_68,1,17
420,24,48,3.3125,3,0.6890094647776557,1,20,3.8125,122.0,32.0,2.4155076939134017,2.0,32.0,32.0,1.0,32.0,28.268139337651906,1453.0,45.40625,17_69,1,17
421,2,98,3.9285714285714284,1,0.3866323008783342,1,94,4.466666666666667,134.0,30.0,4.083045966899722,2.0014362658942657,35.0,30.0,1.1666666666666667,30.0,38.40319969906722,1583.0,52.766666666666666,17_7,1,17
422,23,68,3.3823529411764706,8,0.7536857052047803,1,36,5.478260869565218,126.0,23.0,4.1981550625070705,1.4239620725952367,20.0,23.0,0.8695652173913043,23.0,91.08632920251497,1635.0,71.08695652173913,17_75,1,17
423,18,56,3.4642857142857144,6,0.6866065623255951,0,32,3.0,39.0,13.0,2.70801280154532,1.281025230440697,11.0,13.0,0.8461538461538461,13.0,26.190377955193725,487.0,37.46153846153846,17_78,1,17
424,27,103,3.6601941747572817,4,0.5522396122857345,0,72,2.9761904761904763,125.0,42.0,2.404143732139394,1.3050869827411216,35.0,42.0,0.8333333333333334,42.0,18.02650004390072,1308.0,31.142857142857142,17_8,1,17
425,11,33,3.4242424242424243,4,0.7084447327730932,0,18,2.6666666666666665,16.0,6.0,1.96638416050035,1.2110601416389968,4.0,6.0,0.6666666666666666,6.0,23.911642910236566,157.0,26.166666666666668,17_80,1,17
426,23,38,2.6052631578947367,6,0.8554901766763648,6,3,6.0,48.0,8.0,2.7774602993176543,2.2638462845343543,13.0,8.0,1.625,8.0,90.92343717970317,946.0,118.25,17_85,1,17
427,9,86,3.7790697674418605,5,0.5401778093030801,0,72,3.7567567567567566,139.0,37.0,3.4432333432191102,1.2018504251546631,37.0,37.0,1.0,37.0,39.355258051959666,2047.0,55.32432432432432,17_87,1,17
428,8,80,3.7875,3,0.5668869018540394,1,68,0.0,0.0,5.0,0.0,0.44721359549995804,1.0,5.0,0.2,5.0,12.700393694685216,127.0,25.4,17_9,1,17
429,3,24,3.875,0,0.3378319623460881,0,21,,,,,,,,,,,,,17_92,1,17
430,36,52,3.25,0,0.5557189302262113,1,15,1.0,1.0,1.0,,,0.0,1.0,0.0,1.0,,1.0,1.0,17_94,1,17
431,25,67,3.4776119402985075,2,0.7040620012992115,2,38,5.4,81.0,15.0,2.9952343099378003,0.6172133998483675,5.0,15.0,0.3333333333333333,15.0,99.45815104617525,1216.0,81.06666666666666,17_96,1,17
432,3,52,3.730769230769231,1,0.7699092030853215,3,45,4.181818181818182,92.0,22.0,3.737026620907051,1.8955404488096776,34.0,22.0,1.5454545454545454,22.0,40.44003095814967,1131.0,51.40909090909091,17_97,1,17
433,34,35,3.0285714285714285,0,0.16903085094570333,0,1,6.333333333333333,19.0,3.0,2.8867513459481287,0.0,0.0,3.0,0.0,3.0,21.361959960016154,190.0,63.333333333333336,17_98,1,17
434,90,91,2.989010989010989,1,0.10482848367219169,0,0,,,,,,,,,,,,,18_1,1,18
