,E_votes_2,E_votes_num,E_votes_3,E_votes_1,E_votes_mean,E_votes_4,E_votes_std,E_likes_num,E_likes_mean,E_likes_std,E_likes_sum,E_dislikes_num,E_dislikes_std,E_dislikes_sum,E_dislikes_mean,E_com_std,E_com_num,E_com_mean,E_com_sum,E_companyAlias,E_employee,E_first_date,E_lastParticipationDate,E_stillExists,E_churn,E_comp_short,E_uid
344,1,21,8,2,3.238095238095238,10,0.9436504599035547,9.0,4.111111111111111,2.8480012484391777,37.0,9.0,2.7838821814150108,15.0,1.6666666666666667,26.072548356034893,9,41.44444444444444,373,56aec740f1ef260003e307d6,174,2016-02-23 00:00:00,2017-03-15 07:42:21,True,0,11,11_174
345,0,5,2,1,3.0,2,1.224744871391589,3.0,5.666666666666667,2.0816659994661326,17.0,3.0,4.041451884327381,7.0,2.3333333333333335,15.821925715074423,3,35.666666666666664,107,56aec740f1ef260003e307d6,175,2016-12-19 00:00:00,2017-03-20 11:28:45,True,0,11,11_175
346,0,6,4,1,2.8333333333333335,1,0.983192080250175,2.0,10.5,4.949747468305833,21.0,2.0,12.020815280171307,17.0,8.5,33.94112549695428,2,55.0,110,56aec740f1ef260003e307d6,181,2016-02-24 00:00:00,2017-03-20 00:00:00,True,0,11,11_181
347,6,99,62,3,3.1616161616161618,28,0.6655835357049055,16.0,9.0625,8.266145816924999,145.0,16.0,0.7187952884282609,6.0,0.375,45.014766095878656,16,57.0625,913,56aec740f1ef260003e307d6,183,2016-03-17 00:00:00,2017-03-17 15:34:02,True,0,11,11_183
348,1,82,58,0,3.268292682926829,23,0.47268031343734984,19.0,4.842105263157895,3.095932060242509,92.0,19.0,2.2163665540145625,31.0,1.631578947368421,40.35065598718925,19,54.21052631578947,1030,56aec740f1ef260003e307d6,186,2016-09-10 00:00:00,2017-03-18 11:46:11,True,0,11,11_186
349,9,106,24,31,2.7264150943396226,42,1.2613901542717858,13.0,9.461538461538462,7.6225037948540315,123.0,13.0,3.1985573671218135,35.0,2.6923076923076925,112.18471489650567,13,117.92307692307692,1533,56aec740f1ef260003e307d6,194,2016-02-23 00:00:00,2017-03-19 00:00:00,True,0,11,11_194
350,4,288,4,112,2.7916666666666665,168,1.4548968137555214,24.0,9.708333333333334,6.082613616349233,233.0,24.0,2.723688356047653,51.0,2.125,86.45074831404278,24,129.41666666666666,3106,56aec740f1ef260003e307d6,196,2016-02-25 00:00:00,2017-01-24 00:00:00,True,0,11,11_196
351,0,15,4,0,3.7333333333333334,11,0.4577377082170635,7.0,3.4285714285714284,2.29906813420444,24.0,7.0,1.0690449676496976,6.0,0.8571428571428571,33.22076229738035,7,35.42857142857143,248,56aec740f1ef260003e307d6,198,2016-07-13 00:00:00,2017-03-18 00:00:00,True,0,11,11_198
352,2,18,3,0,3.611111111111111,13,0.6978023391872251,10.0,7.1,6.6072350915913045,71.0,10.0,1.1972189997378648,9.0,0.9,29.815916703815915,10,51.9,519,56aec740f1ef260003e307d6,199,2016-03-10 00:00:00,2017-01-31 13:42:37,True,0,11,11_199
353,4,84,14,9,3.4166666666666665,57,0.9964797476869256,25.0,7.36,4.998999899979995,184.0,25.0,1.0677078252031313,21.0,0.84,37.00450423034111,25,56.0,1400,56aec740f1ef260003e307d6,201,2016-02-23 00:00:00,2017-02-20 00:00:00,True,0,11,11_201
354,10,51,26,6,2.7450980392156863,9,0.8909127287204275,22.0,4.954545454545454,5.047180002142382,109.0,22.0,2.3763808926992627,25.0,1.1363636363636365,73.67037854745065,22,64.9090909090909,1428,56aec740f1ef260003e307d6,206,2016-02-24 00:00:00,2017-03-17 20:02:45,True,0,11,11_206
355,11,241,37,11,3.6182572614107884,182,0.7769589973356368,90.0,8.622222222222222,7.653416330181976,776.0,90.0,1.5763546183034751,106.0,1.1777777777777778,96.83861756904702,90,96.88888888888889,8720,56aec740f1ef260003e307d6,209,2016-02-23 00:00:00,2017-03-20 00:00:00,True,0,11,11_209
356,1,56,1,3,3.7857142857142856,51,0.7314813292661236,19.0,3.9473684210526314,3.8797721039962343,75.0,19.0,3.9492393227139546,47.0,2.473684210526316,22.962720868999874,19,24.789473684210527,471,56aec740f1ef260003e307d6,212,2016-02-25 00:00:00,2017-03-18 11:46:11,True,0,11,11_212
357,13,223,33,23,3.4260089686098656,154,0.9921519699374329,52.0,6.653846153846154,5.870780471829643,346.0,52.0,3.2449055093647767,130.0,2.5,94.9427310116246,52,90.73076923076923,4718,56aec740f1ef260003e307d6,213,2016-03-09 00:00:00,2017-03-19 13:07:15,True,0,11,11_213
358,3,229,64,0,3.6943231441048034,162,0.48937222624669907,23.0,6.0,4.421024151195574,138.0,23.0,1.3127528930087216,18.0,0.782608695652174,27.42643772286164,23,50.869565217391305,1170,56aec740f1ef260003e307d6,214,2016-03-17 00:00:00,2017-03-20 00:00:00,True,0,11,11_214
359,7,171,90,3,3.3391812865497075,71,0.6431882232062998,13.0,7.846153846153846,5.063696835418333,102.0,13.0,1.1547005383792515,13.0,1.0,56.94959534760902,13,90.38461538461539,1175,56aec740f1ef260003e307d6,216,2016-04-03 00:00:00,2017-03-19 00:00:00,True,0,11,11_216
360,41,178,97,10,2.8258426966292136,30,0.772409552950203,19.0,9.578947368421053,8.52653237758263,182.0,19.0,1.2163602113447682,11.0,0.5789473684210527,167.0006828434406,19,125.3157894736842,2381,56aec740f1ef260003e307d6,217,2016-04-11 00:00:00,2017-03-20 17:55:16,True,0,11,11_217
361,3,169,7,0,3.923076923076923,159,0.3273268353539889,33.0,4.545454545454546,4.039576935544342,150.0,33.0,0.8638357026727481,13.0,0.3939393939393939,62.57796652128763,33,43.57575757575758,1438,56aec740f1ef260003e307d6,218,2016-05-05 00:00:00,2017-03-20 00:00:00,True,0,11,11_218
362,13,87,9,9,3.2873563218390807,56,1.0664878893217844,53.0,3.7735849056603774,3.1903792241070557,200.0,53.0,2.1984293113186566,100.0,1.8867924528301887,40.36087214122113,53,48.0,2544,56aec740f1ef260003e307d6,223,2016-05-05 00:00:00,2017-03-14 16:01:59,True,0,11,11_223
363,33,121,65,8,2.71900826446281,15,0.7661934100459209,11.0,9.363636363636363,6.960929927426755,103.0,11.0,1.0269106361049412,7.0,0.6363636363636364,32.6081417607767,11,72.9090909090909,802,56aec740f1ef260003e307d6,225,2016-08-24 00:00:00,2017-03-20 13:30:50,True,0,11,11_225
364,0,18,15,0,3.1666666666666665,3,0.3834824944236852,4.0,8.25,5.057996968497839,33.0,4.0,0.5773502691896257,6.0,1.5,91.79687721631203,4,116.0,464,56aec740f1ef260003e307d6,227,2016-05-04 00:00:00,2017-02-22 00:00:00,True,0,11,11_227
365,0,17,9,1,3.2941176470588234,7,0.7717436331412899,1.0,6.0,,6.0,1.0,,0.0,0.0,,1,32.0,32,56aec740f1ef260003e307d6,230,2016-08-18 00:00:00,2017-03-05 00:00:00,True,0,11,11_230
366,29,88,15,15,2.659090909090909,29,1.1129990926080264,42.0,5.714285714285714,4.312690939064438,240.0,42.0,4.86645107950089,223.0,5.309523809523809,126.7856980909839,42,104.14285714285714,4374,56aec740f1ef260003e307d6,232,2016-05-05 00:00:00,2017-01-09 07:53:39,False,1,11,11_232
367,3,70,3,0,3.8714285714285714,64,0.4479074882299047,52.0,6.903846153846154,6.829175058223891,359.0,52.0,3.127446252189128,101.0,1.9423076923076923,79.37336357144979,52,102.78846153846153,5345,56aec740f1ef260003e307d6,236,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,11,11_236
368,2,61,10,1,3.721311475409836,48,0.609129092529752,29.0,5.517241379310345,5.603702154157759,160.0,29.0,1.762359591584323,28.0,0.9655172413793104,85.96241589097417,29,76.58620689655173,2221,56aec740f1ef260003e307d6,237,2016-06-20 00:00:00,2017-03-20 00:00:00,True,0,11,11_237
369,1,12,3,2,3.0833333333333335,6,1.1645001528813148,8.0,5.875,4.4860896112315904,47.0,8.0,0.4629100498862757,2.0,0.25,38.52248879365329,8,61.375,491,56aec740f1ef260003e307d6,238,2016-07-28 00:00:00,2017-03-13 00:00:00,True,0,11,11_238
370,2,24,14,1,3.125,7,0.7408866603457379,7.0,3.4285714285714284,2.29906813420444,24.0,7.0,1.133893419027682,4.0,0.5714285714285714,24.08813183370797,7,83.28571428571429,583,56aec740f1ef260003e307d6,240,2016-07-05 00:00:00,2017-03-15 00:00:00,True,0,11,11_240
371,0,89,2,0,3.9775280898876404,87,0.14905216367918458,10.0,5.2,3.9944405810520647,52.0,10.0,0.7071067811865476,5.0,0.5,81.64754878269292,10,75.1,751,56aec740f1ef260003e307d6,242,2016-07-12 00:00:00,2017-03-20 00:00:00,True,0,11,11_242
372,1,21,3,3,3.3333333333333335,14,1.1105554165971787,11.0,5.0,2.32379000772445,55.0,11.0,0.46709936649691375,3.0,0.2727272727272727,30.51318641922776,11,48.63636363636363,535,56aec740f1ef260003e307d6,244,2016-06-27 00:00:00,2017-03-16 16:18:46,True,0,11,11_244
373,0,160,0,0,4.0,160,0.0,58.0,5.362068965517241,3.024451673441795,311.0,58.0,1.8141075177354882,42.0,0.7241379310344828,56.14296901978846,58,84.60344827586206,4907,56aec740f1ef260003e307d6,245,2016-06-20 00:00:00,2017-03-17 00:00:00,True,0,11,11_245
374,1,92,1,1,3.9347826086956523,89,0.38671191611824685,18.0,8.055555555555555,6.734216599027268,145.0,18.0,1.1504474832710556,15.0,0.8333333333333334,62.81740319203628,18,94.55555555555556,1702,56aec740f1ef260003e307d6,246,2016-06-24 00:00:00,2017-03-17 18:23:29,True,0,11,11_246
375,1,36,4,2,3.6666666666666665,29,0.7928249671720917,18.0,3.9444444444444446,3.2444019157388118,71.0,18.0,1.3826657968874305,15.0,0.8333333333333334,134.90438395566514,18,86.61111111111111,1559,56aec740f1ef260003e307d6,250,2016-06-20 00:00:00,2017-03-20 00:00:00,True,0,11,11_250
376,8,37,11,0,3.27027027027027,18,0.8044545649986373,19.0,10.31578947368421,5.385707748589444,196.0,19.0,3.369974057199674,83.0,4.368421052631579,102.568875732387,19,149.47368421052633,2840,56aec740f1ef260003e307d6,254,2016-08-19 00:00:00,2017-03-19 00:00:00,True,0,11,11_254
377,0,68,1,0,3.985294117647059,67,0.12126781251816668,57.0,5.666666666666667,2.3854719010032768,323.0,57.0,0.7816023641463078,30.0,0.5263157894736842,20.598333752598982,57,20.68421052631579,1179,56aec740f1ef260003e307d6,255,2016-08-25 00:00:00,2017-03-17 19:08:03,True,0,11,11_255
378,7,46,13,7,2.9565217391304346,19,1.0945627587535771,25.0,3.52,2.7706798203088474,88.0,25.0,2.2449944320643644,26.0,1.04,20.426698215815495,25,34.6,865,56aec740f1ef260003e307d6,256,2016-07-04 00:00:00,2017-02-10 17:31:29,True,0,11,11_256
379,0,90,0,0,4.0,90,0.0,21.0,9.047619047619047,4.2246442510132205,190.0,21.0,2.095346317551395,26.0,1.2380952380952381,115.80500852726534,21,90.0,1890,56aec740f1ef260003e307d6,257,2016-06-29 00:00:00,2017-03-17 00:00:00,True,0,11,11_257
380,0,31,4,2,3.6774193548387095,25,0.7910792954014806,2.0,2.0,1.4142135623730951,4.0,2.0,2.1213203435596424,3.0,1.5,34.64823227814083,2,37.5,75,56aec740f1ef260003e307d6,259,2016-08-02 00:00:00,2017-03-20 00:00:00,True,0,11,11_259
381,0,15,9,0,3.4,6,0.5070925528371101,4.0,4.0,3.366501646120693,16.0,4.0,0.0,0.0,0.0,58.432297005451815,4,85.5,342,56aec740f1ef260003e307d6,262,2016-11-29 00:00:00,2017-03-17 00:00:00,True,0,11,11_262
382,12,75,57,0,2.92,6,0.4865765682364457,1.0,7.0,,7.0,1.0,,2.0,2.0,,1,83.0,83,56aec740f1ef260003e307d6,266,2016-09-12 00:00:00,2017-03-20 00:00:00,True,0,11,11_266
383,0,83,0,0,4.0,83,0.0,27.0,6.2592592592592595,2.6252119708202404,169.0,27.0,1.1372982429632492,19.0,0.7037037037037037,23.591490087707573,27,38.592592592592595,1042,56aec740f1ef260003e307d6,269,2016-09-14 00:00:00,2017-03-20 00:00:00,True,0,11,11_269
384,4,115,3,13,3.5652173913043477,95,1.0011435109510776,20.0,7.85,5.833433583098469,157.0,20.0,1.7614288458371994,29.0,1.45,153.56949395529116,20,104.7,2094,56aec740f1ef260003e307d6,271,2016-08-05 00:00:00,2017-03-20 00:00:00,True,0,11,11_271
385,0,103,0,1,3.970873786407767,102,0.29559878344928814,35.0,8.571428571428571,3.449515859343967,300.0,35.0,2.0632844828435215,52.0,1.4857142857142858,35.57257937458773,35,46.65714285714286,1633,56aec740f1ef260003e307d6,272,2016-09-14 00:00:00,2017-03-19 00:00:00,True,0,11,11_272
386,1,93,14,0,3.827956989247312,78,0.407101523337706,89.0,6.696629213483146,5.057407920300546,596.0,89.0,1.2724992499661656,57.0,0.6404494382022472,78.89881969157199,89,76.89887640449439,6844,56aec740f1ef260003e307d6,273,2016-07-20 00:00:00,2017-03-19 12:59:09,True,0,11,11_273
387,0,128,0,0,4.0,128,0.0,7.0,8.285714285714286,4.644505202002531,58.0,7.0,2.6095064302514777,8.0,1.1428571428571428,47.160819088973184,7,58.142857142857146,407,56aec740f1ef260003e307d6,274,2016-07-04 00:00:00,2017-03-20 00:00:00,True,0,11,11_274
388,1,20,2,0,3.8,17,0.5231483637805969,9.0,6.666666666666667,7.106335201775948,60.0,9.0,1.0929064207170003,7.0,0.7777777777777778,34.311076928595526,9,36.0,324,56aec740f1ef260003e307d6,275,2016-06-23 00:00:00,2017-02-16 00:00:00,True,0,11,11_275
389,0,133,0,0,4.0,133,0.0,25.0,7.64,4.376832949367232,191.0,25.0,0.8426149773176358,18.0,0.72,33.87417895683968,25,56.28,1407,56aec740f1ef260003e307d6,276,2016-08-16 00:00:00,2017-03-20 18:00:17,True,0,11,11_276
390,0,96,0,0,4.0,96,0.0,24.0,7.833333333333333,4.280051469282834,188.0,24.0,2.041241452319315,26.0,1.0833333333333333,89.92795022618974,24,55.083333333333336,1322,56aec740f1ef260003e307d6,280,2016-08-08 00:00:00,2017-03-18 00:00:00,True,0,11,11_280
391,0,101,0,0,4.0,101,0.0,4.0,4.25,2.753785273643051,17.0,4.0,0.9574271077563381,3.0,0.75,9.128709291752768,4,20.0,80,56aec740f1ef260003e307d6,282,2016-09-14 00:00:00,2017-03-20 00:00:00,True,0,11,11_282
392,0,133,32,87,1.7969924812030076,14,1.1332401821984162,10.0,9.0,5.0990195135927845,90.0,10.0,4.083843505544474,27.0,2.7,78.7644166697966,10,83.5,835,56aec740f1ef260003e307d6,290,2016-06-22 00:00:00,2017-03-18 00:00:00,True,0,11,11_290
393,16,175,70,20,3.0742857142857143,69,0.9709406675833275,31.0,11.741935483870968,8.918025722978092,364.0,31.0,5.335013176309673,157.0,5.064516129032258,202.0019588960698,31,258.48387096774195,8013,56aec740f1ef260003e307d6,291,2016-06-27 00:00:00,2017-03-20 13:23:02,True,0,11,11_291
394,2,25,6,1,3.48,16,0.8225975119502045,18.0,7.166666666666667,4.301162633521313,129.0,18.0,0.9633818428657448,20.0,1.1111111111111112,36.62243321215952,18,54.44444444444444,980,56aec740f1ef260003e307d6,292,2016-09-19 00:00:00,2017-03-15 09:20:36,True,0,11,11_292
395,2,47,0,2,3.7872340425531914,43,0.7203915062618189,22.0,8.818181818181818,6.276459144608478,194.0,22.0,4.844106518788369,37.0,1.6818181818181819,129.4344090022674,22,82.13636363636364,1807,56aec740f1ef260003e307d6,293,2016-07-12 00:00:00,2017-03-01 09:36:30,True,0,11,11_293
396,7,59,7,3,3.4915254237288136,42,0.897753544168235,34.0,9.735294117647058,8.884132342926405,331.0,34.0,1.24244598041937,28.0,0.8235294117647058,109.32256153188624,34,74.82352941176471,2544,56aec740f1ef260003e307d6,294,2016-08-22 00:00:00,2017-02-06 00:00:00,True,0,11,11_294
397,3,55,39,0,3.1818181818181817,13,0.5124707431905386,1.0,26.0,,26.0,1.0,,3.0,3.0,,1,292.0,292,56aec740f1ef260003e307d6,297,2016-10-10 00:00:00,2017-03-16 07:23:11,True,0,11,11_297
398,3,124,117,0,3.0080645161290325,4,0.23842190321761655,12.0,5.25,3.545163158189171,63.0,12.0,3.228659539846595,44.0,3.6666666666666665,58.708060465632514,12,51.5,618,56aec740f1ef260003e307d6,298,2016-07-06 00:00:00,2017-03-18 00:00:00,True,0,11,11_298
399,5,37,20,0,3.189189189189189,12,0.659875318098378,16.0,10.9375,7.03769611923296,175.0,16.0,2.5682354513037415,31.0,1.9375,92.54692503445662,16,117.5,1880,56aec740f1ef260003e307d6,304,2016-06-23 00:00:00,2017-03-01 09:23:34,True,0,11,11_304
400,115,163,34,11,2.1779141104294477,3,0.5656881027690794,7.0,5.0,2.581988897471611,35.0,7.0,1.4638501094227998,8.0,1.1428571428571428,80.3507193199793,7,66.28571428571429,464,56aec740f1ef260003e307d6,305,2016-07-06 00:00:00,2017-03-20 00:00:00,True,0,11,11_305
401,5,62,17,1,3.5161290322580645,39,0.7184212081070991,43.0,7.372093023255814,4.4935046022217735,317.0,43.0,2.256527384301348,50.0,1.1627906976744187,69.64104293857564,43,89.48837209302326,3848,56aec740f1ef260003e307d6,307,2016-09-12 00:00:00,2017-03-20 18:00:17,True,0,11,11_307
402,35,156,108,3,2.801282051282051,10,0.5727113982978521,49.0,3.7551020408163267,3.49720490919116,184.0,49.0,1.862400981251348,54.0,1.1020408163265305,26.180999367693286,49,25.183673469387756,1234,56aec740f1ef260003e307d6,308,2016-07-12 00:00:00,2017-02-16 17:31:26,True,0,11,11_308
403,3,75,27,1,3.52,44,0.6443098130054631,12.0,7.916666666666667,6.316764611058033,95.0,12.0,0.7784989441615229,8.0,0.6666666666666666,32.39201173503159,12,42.166666666666664,506,56aec740f1ef260003e307d6,309,2016-09-13 00:00:00,2017-02-28 00:00:00,True,0,11,11_309
404,116,117,1,0,2.0085470085470085,0,0.09245003270420481,4.0,3.75,1.5,15.0,4.0,1.9148542155126762,6.0,1.5,22.647663602823727,4,42.25,169,56aec740f1ef260003e307d6,310,2016-07-27 00:00:00,2017-03-20 11:28:45,True,0,11,11_310
405,24,120,74,1,2.9583333333333335,21,0.6403233601878369,14.0,11.928571428571429,6.305849368938039,167.0,14.0,2.31098665955893,34.0,2.4285714285714284,91.71983140263328,14,112.71428571428571,1578,56aec740f1ef260003e307d6,312,2016-06-20 00:00:00,2017-03-18 00:00:00,True,0,11,11_312
406,0,70,0,0,4.0,70,0.0,30.0,12.966666666666667,8.210520304960028,389.0,30.0,2.2550071998253944,46.0,1.5333333333333334,182.5494548013657,30,183.8,5514,56aec740f1ef260003e307d6,326,2016-07-28 00:00:00,2017-03-20 00:00:00,True,0,11,11_326
407,7,138,7,27,3.260869565217391,97,1.2160985111009728,4.0,6.0,2.0,24.0,4.0,3.5,55.0,13.75,75.92704832052058,4,193.25,773,56aec740f1ef260003e307d6,328,2016-06-27 00:00:00,2017-03-19 00:00:00,True,0,11,11_328
408,7,40,1,1,3.55,31,0.8755950357709134,16.0,6.25,4.0743097574926725,100.0,16.0,4.573474244670748,70.0,4.375,89.1141356164479,16,97.5625,1561,56aec740f1ef260003e307d6,329,2016-08-24 00:00:00,2017-03-12 00:00:00,True,0,11,11_329
409,4,20,15,0,2.85,1,0.4893604849295929,2.0,8.5,9.192388155425117,17.0,2.0,5.656854249492381,14.0,7.0,264.45793616376875,2,257.0,514,56aec740f1ef260003e307d6,331,2016-09-05 00:00:00,2017-03-17 00:00:00,True,0,11,11_331
410,0,47,0,0,4.0,47,0.0,30.0,7.0,3.2800336415432043,210.0,30.0,1.147210509899115,25.0,0.8333333333333334,45.22769978217117,30,87.2,2616,56aec740f1ef260003e307d6,334,2016-08-01 00:00:00,2017-03-19 00:00:00,True,0,11,11_334
411,3,163,2,0,3.950920245398773,158,0.28982074028815424,2.0,5.0,0.0,10.0,2.0,1.4142135623730951,2.0,1.0,29.698484809834994,2,38.0,76,56aec740f1ef260003e307d6,340,2016-06-18 00:00:00,2017-03-20 07:11:08,True,0,11,11_340
412,1,46,9,0,3.760869565217391,36,0.48003623051671385,25.0,4.36,3.5925849560819954,109.0,25.0,0.7141428428542851,13.0,0.52,25.218181271984438,25,54.04,1351,56aec740f1ef260003e307d6,346,2016-10-17 00:00:00,2017-03-17 00:00:00,True,0,11,11_346
413,0,79,1,0,3.9873417721518987,78,0.11250879009260246,4.0,9.0,7.393691004272944,36.0,4.0,0.5773502691896257,2.0,0.5,50.51979809935903,4,71.25,285,56aec740f1ef260003e307d6,351,2016-06-30 00:00:00,2017-03-20 00:00:00,True,0,11,11_351
414,0,54,2,0,3.962962962962963,52,0.19062587709298612,6.0,6.166666666666667,3.0605010483034745,37.0,6.0,0.0,0.0,0.0,24.121912583098933,6,41.666666666666664,250,56aec740f1ef260003e307d6,353,2016-10-31 00:00:00,2017-03-20 00:00:00,True,0,11,11_353
415,16,44,3,19,1.9090909090909092,6,1.030199389555738,24.0,4.958333333333333,5.6528497366308565,119.0,24.0,6.276104903012951,155.0,6.458333333333333,290.7511885155216,24,188.58333333333334,4526,56aec740f1ef260003e307d6,355,2016-10-18 00:00:00,2017-01-19 00:00:00,True,0,11,11_355
416,6,61,6,1,3.6557377049180326,48,0.727673138655888,28.0,8.107142857142858,6.618376693186181,227.0,28.0,2.2334044054078603,31.0,1.1071428571428572,130.21562804963077,28,95.03571428571429,2661,56aec740f1ef260003e307d6,357,2016-06-18 00:00:00,2017-02-13 12:48:03,True,0,11,11_357
417,0,40,2,0,3.95,38,0.22072142786315216,7.0,5.142857142857143,4.525062483125562,36.0,7.0,0.7867957924694431,3.0,0.42857142857142855,65.80454463969866,7,68.71428571428571,481,56aec740f1ef260003e307d6,359,2016-06-20 00:00:00,2017-03-20 00:00:00,True,0,11,11_359
418,2,9,2,0,3.3333333333333335,5,0.8660254037844388,2.0,2.5,0.7071067811865476,5.0,2.0,0.7071067811865476,1.0,0.5,12.020815280171307,2,41.5,83,56aec740f1ef260003e307d6,365,2016-11-28 00:00:00,2017-01-14 00:00:00,True,0,11,11_365
419,9,141,11,1,3.773049645390071,120,0.5900217226780848,11.0,14.727272727272727,8.050973967054038,162.0,11.0,2.8284271247461903,33.0,3.0,68.65725148750263,11,107.72727272727273,1185,56aec740f1ef260003e307d6,380,2016-06-20 00:00:00,2017-03-20 00:00:00,True,0,11,11_380
420,3,45,4,4,3.511111111111111,34,0.9681806326165266,14.0,7.928571428571429,3.02462421605588,111.0,14.0,7.408044335661124,76.0,5.428571428571429,292.18272921708984,14,273.14285714285717,3824,56aec740f1ef260003e307d6,381,2016-10-27 00:00:00,2017-03-14 20:20:55,True,0,11,11_381
421,16,87,12,40,2.1149425287356323,19,1.214498531372171,9.0,6.111111111111111,4.226240777701989,55.0,9.0,7.713624310270756,72.0,8.0,90.64828244986836,9,106.88888888888889,962,56aec740f1ef260003e307d6,382,2016-09-07 00:00:00,2017-03-20 17:55:16,True,0,11,11_382
422,4,154,8,2,3.857142857142857,140,0.5039526306789718,14.0,11.642857142857142,7.270669663974382,163.0,14.0,1.9158104473902609,16.0,1.1428571428571428,188.09269692724018,14,237.35714285714286,3323,56aec740f1ef260003e307d6,389,2016-06-17 00:00:00,2017-03-20 00:00:00,True,0,11,11_389
423,12,61,17,0,3.3278688524590163,32,0.7899643763151566,8.0,9.375,6.759913355319621,75.0,8.0,1.3887301496588271,10.0,1.25,71.2559521323357,8,135.625,1085,56aec740f1ef260003e307d6,400,2016-10-21 00:00:00,2017-03-19 00:00:00,True,0,11,11_400
424,0,50,0,0,4.0,50,0.0,5.0,6.0,4.242640687119285,30.0,5.0,0.5477225575051662,3.0,0.6,56.979820989539796,5,34.2,171,56aec740f1ef260003e307d6,407,2016-09-14 00:00:00,2017-03-19 00:00:00,True,0,11,11_407
425,0,29,4,0,3.8620689655172415,25,0.35093120317179816,3.0,7.666666666666667,5.686240703077327,23.0,3.0,1.1547005383792517,2.0,0.6666666666666666,64.71475874945375,3,64.0,192,56aec740f1ef260003e307d6,412,2016-11-14 00:00:00,2017-03-20 00:00:00,True,0,11,11_412
426,6,25,12,1,2.92,6,0.8124038404635957,15.0,1.7333333333333334,1.9444671200491874,26.0,15.0,2.963267180149704,26.0,1.7333333333333334,65.14343149287322,13,52.0,676,56aec740f1ef260003e307d6,421,2016-06-20 00:00:00,2017-03-13 00:00:00,True,0,11,11_421
427,26,142,19,92,1.556338028169014,5,0.8548953557738761,8.0,8.25,5.338539126015656,66.0,8.0,2.6958963523950885,15.0,1.875,17.074939866030903,8,41.125,329,56aec740f1ef260003e307d6,432,2016-06-25 00:00:00,2017-01-26 10:55:31,True,0,11,11_432
428,4,52,8,1,3.6346153846153846,39,0.7147972742589918,19.0,2.9473684210526314,3.0636522179060566,56.0,19.0,0.6924826089821247,8.0,0.42105263157894735,74.40571568310992,19,62.89473684210526,1195,56aec740f1ef260003e307d6,433,2016-06-23 00:00:00,2017-03-13 21:39:40,True,0,11,11_433
429,1,89,1,1,3.932584269662921,86,0.39305773370138886,17.0,11.411764705882353,8.50778190489016,194.0,17.0,2.315230899423869,32.0,1.8823529411764706,136.15021980496826,17,127.58823529411765,2169,56aec740f1ef260003e307d6,436,2016-07-01 00:00:00,2017-03-08 13:59:06,True,0,11,11_436
430,6,40,33,0,2.875,1,0.40430377003131995,1.0,16.0,,16.0,1.0,,4.0,4.0,,1,266.0,266,56aec740f1ef260003e307d6,437,2016-10-31 00:00:00,2017-03-20 00:00:00,True,0,11,11_437
431,7,139,20,1,3.7338129496402876,111,0.5845292862618243,5.0,6.0,2.1213203435596424,30.0,5.0,0.8944271909999159,3.0,0.6,91.63405480496866,5,68.4,342,56aec740f1ef260003e307d6,441,2016-07-15 00:00:00,2017-03-20 00:00:00,True,0,11,11_441
432,1,73,13,0,3.7945205479452055,59,0.4396622475640013,2.0,10.0,1.4142135623730951,20.0,2.0,0.0,0.0,0.0,96.16652224137046,2,90.0,180,56aec740f1ef260003e307d6,444,2016-07-28 00:00:00,2017-03-18 00:00:00,True,0,11,11_444
433,0,12,0,0,4.0,12,0.0,8.0,5.375,7.963084470587655,43.0,8.0,1.3562026818605375,7.0,0.875,30.108138434649195,8,17.25,138,56aec740f1ef260003e307d6,446,2016-07-26 00:00:00,2017-02-16 21:39:17,True,0,11,11_446
434,3,64,4,0,3.84375,57,0.47871355387816905,3.0,15.333333333333334,10.598742063723098,46.0,3.0,3.2145502536643185,10.0,3.3333333333333335,257.0998509010329,3,249.66666666666666,749,56aec740f1ef260003e307d6,449,2016-09-23 00:00:00,2017-02-24 00:00:00,True,0,11,11_449
435,3,30,5,7,2.933333333333333,15,1.2576204496597132,29.0,4.172413793103448,3.0480551822578064,121.0,29.0,3.226277575639439,54.0,1.8620689655172413,15.433314359470117,29,22.482758620689655,652,56aec740f1ef260003e307d6,452,2016-09-28 00:00:00,2017-02-27 00:00:00,True,0,11,11_452
436,5,33,12,1,3.242424242424242,15,0.8302975005345609,12.0,3.0,2.8284271247461903,36.0,12.0,0.90033663737852,5.0,0.4166666666666667,18.08733023836064,12,30.666666666666668,368,56aec740f1ef260003e307d6,465,2016-10-24 00:00:00,2017-03-20 08:13:39,True,0,11,11_465
437,2,32,30,0,2.9375,0,0.24593468841898236,2.0,0.5,0.7071067811865476,1.0,2.0,2.1213203435596424,5.0,2.5,7.0710678118654755,2,13.0,26,56aec740f1ef260003e307d6,469,2016-09-26 00:00:00,2017-03-08 00:00:00,True,0,11,11_469
438,2,6,1,0,3.1666666666666665,3,0.983192080250175,2.0,3.0,0.0,6.0,2.0,2.1213203435596424,3.0,1.5,0.7071067811865476,2,19.5,39,56aec740f1ef260003e307d6,471,2016-09-26 00:00:00,2017-01-03 17:30:36,True,0,11,11_471
