,CEG_interactions_degree,CEG_interactions_w_degree,CEG_interactions_degree_u,CEG_interactions_w_degree_u,CEG_interactions_betweenness_centrality,CEG_interactions_w_betweenness_centrality,CEG_interactions_betweenness_centrality_u,CEG_interactions_w_betweenness_centrality_u,CEG_interactions_NMF1_d,CEG_interactions_NMF1_u,CEG_interactions_NMF2_d,CEG_interactions_NMF2_u,CEG_rel_agree_degree,CEG_rel_agree_w_degree,CEG_rel_agree_degree_u,CEG_rel_agree_w_degree_u,CEG_rel_agree_betweenness_centrality,CEG_rel_agree_w_betweenness_centrality,CEG_rel_agree_betweenness_centrality_u,CEG_rel_agree_w_betweenness_centrality_u,CEG_rel_agree_NMF1_d,CEG_rel_agree_NMF1_u,CEG_rel_agree_NMF2_d,CEG_rel_agree_NMF2_u
4_270,0.7454545454545455,0.2546448087431694,0.8469387755102041,0.3092933204259439,0.344744224095061,0.435408077383233,0.30857316100778276,0.4299421270503511,3.26771362247032,2.1792457549688353,1.0022279276681887,0.8905161014198643,0.7454545454545455,0.37904659855586137,0.8469387755102041,0.44949696474632694,0.344744224095061,1.0,0.30857316100778276,1.0,0.06522625723925005,0.44550418618825804,0.3474152849270243,1.02803739535628
4_28,0.3393939393939394,0.03825136612021858,0.41836734693877553,0.047918683446272994,0.012585721313364384,0.2596116296930834,0.0340455382224638,0.11630890238929596,0.7672162583121008,0.3265120780927907,0.0,0.9534277551045105,0.3393939393939394,0.3346980530515488,0.41836734693877553,0.3987074419309124,0.012585721313364384,0.008506108115855327,0.0340455382224638,6.79627803588524e-07,0.5595178039434725,0.7089923946094931,0.0,0.2431370062456323
4_293,0.3878787878787879,0.04234972677595628,0.6122448979591837,0.06921587608906099,0.011654090550002227,0.09788233633809669,0.089410427075861,0.335027786237498,0.011648941897354317,2.3413544162864985,0.08590318706255748,7.661419785893127,0.3878787878787879,0.41163153493021354,0.6122448979591837,0.6346174686968802,0.011654090550002227,0.010710313379245917,0.089410427075861,4.436971778607952e-06,0.049633352316560866,0.5973828833920507,0.12703912162440836,1.0107019821106413
4_295,0.3939393939393939,0.036885245901639344,0.5,0.047918683446272994,0.018924575371477972,0.5265370029425441,0.02872149868424124,0.32098813976643464,0.30023059189217227,2.301025686949819,0.17449535852358586,0.903167763960741,0.3939393939393939,0.4220950703505019,0.5,0.5075639969813246,0.018924575371477972,0.0004832069132054244,0.02872149868424124,6.14060238630684e-06,0.6493000260830958,0.6231716136023806,0.08774372773863696,0.8252644628714771
4_31,0.3696969696969697,0.04234972677595628,0.47959183673469385,0.05179090029041626,0.021223521350392554,0.3263943369777935,0.024192589721159546,0.29367369124404835,0.5227071593793001,0.0,0.6757282711513228,0.002380225104358553,0.3696969696969697,0.3134181403370321,0.47959183673469385,0.39890240889518186,0.021223521350392554,0.014966982114971186,0.024192589721159546,0.014181465922526707,0.6202718804607045,0.0,0.07927526473724088,0.021925742624729953
4_38,1.0,1.0,1.0,1.0,1.0,0.43640115990723527,0.8519084873504754,0.34741774916782914,15.572854132790038,0.866155550169019,2.6257552021402932,0.0,1.0,1.0,1.0,1.0,1.0,0.003726657137240789,0.8519084873504754,3.163957109230597e-05,0.5004999736735966,0.48308897308878274,0.94975967308851,0.3219210806648377
4_4,0.23636363636363636,0.020765027322404372,0.32653061224489793,0.03339787028073572,0.00030176958091745494,0.15743681653245145,0.0027724747181137894,0.05608378183472355,0.4576766440230254,1.0160599885911241,0.26772748074353664,0.14567284126412175,0.23636363636363636,0.19327926748042162,0.32653061224489793,0.2947250609872352,0.00030176958091745494,0.09456136180195075,0.0027724747181137894,6.978732770838351e-08,0.6915514810038972,0.6411459619566914,0.0,0.23426555203855828
4_433,0.07272727272727272,0.003551912568306011,0.11224489795918367,0.005808325266214908,4.843990180871532e-05,0.041742831062872,6.543632864588683e-05,0.034603580381839624,0.0,4.6756649574287685,0.09580086788772445,0.9871510568533918,0.07272727272727272,0.0781803778572492,0.11224489795918367,0.1169801785616369,4.843990180871532e-05,0.0,6.543632864588683e-05,0.0,0.009429898639021257,0.3968167484454868,0.19864051125000956,1.0862981430938845
4_44,0.7333333333333333,0.21147540983606558,0.8163265306122449,0.20667957405614715,0.19783539251104523,0.2875909972854625,0.2502863578768674,0.18445899810704663,2.2624001630499984,5.5795093403694525,0.6330891321618425,5.527012593060195,0.7333333333333333,0.7219497829770665,0.8163265306122449,0.7685010225175819,0.19783539251104523,0.02763474777642639,0.2502863578768674,1.204372316757378e-07,0.779880304457214,0.4496342652992139,0.2716741093912179,0.9376146012412206
4_45,0.04242424242424243,0.001912568306010929,0.07142857142857142,0.003388189738625363,0.0,0.0,0.000670210758777701,0.026581398516347932,0.04103501253466092,0.3719168697427529,0.02090075902630766,0.52025450791345,0.04242424242424243,0.04975114954552221,0.07142857142857142,0.08188612499314583,0.0,0.0,0.000670210758777701,0.0,0.20134487212860297,0.5965915097656815,0.0,0.46401195079165314
4_461,0.3939393939393939,0.07404371584699454,0.5714285714285714,0.12149080348499516,0.020651777590639724,0.22512790546940087,0.10277541956111313,0.34464187209620756,0.1089280959817689,0.12746987978360808,0.14482770123018363,0.264522093639088,0.3939393939393939,0.3654796550050457,0.5714285714285714,0.5247311810064131,0.020651777590639724,0.004691458288923254,0.10277541956111313,0.0031485769292963553,0.18213263009102013,0.5009064768239447,0.05024105638598113,0.07660781953974088
4_467,0.3333333333333333,0.04316939890710383,0.40816326530612246,0.05517909002904162,0.0145039840243577,0.15547242492616545,0.030741425626387195,0.18842574458682845,0.29544767632588625,0.0,0.3429661411877948,0.22855370199955274,0.3333333333333333,0.3060541805035084,0.40816326530612246,0.37535318485378566,0.0145039840243577,0.011356048689589582,0.030741425626387195,0.017495913363772833,0.39184170621918185,0.2689895208202591,0.25488640660865075,0.0
4_47,0.4121212121212121,0.07650273224043716,0.5510204081632653,0.11616650532429816,0.016008143832075074,0.21289872565853862,0.040132272650592986,0.15072224650997812,1.9967255475571037,0.1321521384728249,0.287310115623292,0.10447133462502671,0.4121212121212121,0.4575701001981401,0.5510204081632653,0.610015387340194,0.016008143832075074,4.156061526699078e-05,0.040132272650592986,0.0,0.6659867989029761,0.5023602394873258,0.6114397138790664,0.030748987579291703
4_475,0.38181818181818183,0.06912568306010929,0.5,0.06776379477250725,0.01015342354731838,0.36852300913828,0.021666645096484194,0.32234501351361766,0.8601477857908312,0.18459439566741673,1.957211375657304,0.5383836375277828,0.38181818181818183,0.38874900566526377,0.5,0.5078481761019717,0.01015342354731838,0.012677282990287104,0.021666645096484194,4.3112888693838775e-08,0.5751073751086392,0.7741464540506405,0.5706160093576255,0.3184828133984533
